,ethyl_acryl_100 Cumulative Hazard Index PAC2
BLOCK 2001,1.4177053518277731e-06
BLOCK 2002,1.494576012416156e-06
BLOCK 2003,1.3954584732167958e-06
BLOCK 2004,6.852642588619744e-07
BLOCK 2005,4.681514699506654e-07
BLOCK 2006,4.4184284828011406e-07
BLOCK 2007,4.6671100883092675e-07
BLOCK 2010,5.939439378718614e-07
BLOCK 2011,1.4307092911696133e-06
BLOCK 2012,2.4712085551934576e-06
BLOCK 2026,5.10886450969285e-07
BLOCK 2027,5.931060931626465e-07
BLOCK 2051,1.717060120579155e-06
BLOCK 2054,1.7412046417835562e-06
BLOCK 2055,3.494337343549772e-06
BLOCK 2056,3.332577622312583e-06
BLOCK 5030,1.1797393439173375e-15
BLOCK 5031,7.415658521836711e-13
BLOCK 1012,2.250506125322575e-06
BLOCK 1013,7.819938520970963e-06
BLOCK 1014,1.5042450977197304e-06
BLOCK 1015,2.4111247524269877e-06
BLOCK 1021,6.490353608083664e-07
BLOCK 1022,6.445337607728487e-07
BLOCK 1023,6.028809709134894e-07
BLOCK 1031,5.323997973420063e-07
BLOCK 1032,5.12838381835834e-07
BLOCK 1034,9.3958312905939e-07
BLOCK 1036,2.969161354096448e-07
BLOCK 1048,9.320778802437715e-07
BLOCK 1049,8.159880324488636e-07
BLOCK 1050,5.623293700388695e-07
BLOCK 1051,1.7123104585841695e-06
BLOCK 1053,1.5485166171324653e-06
BLOCK 1055,5.929839442609794e-16
BLOCK 1056,2.125143168420427e-18
BLOCK 1057,1.6539401483757359e-18
BLOCK 1058,1.6500144716671877e-06
BLOCK 1059,2.58308820497399e-07
BLOCK 1060,2.8184777845011234e-06
BLOCK 1061,3.547950219418518e-06
BLOCK 1062,5.900305348700741e-06
BLOCK 1063,2.2767496712205653e-06
BLOCK 1064,2.06509299487556e-06
BLOCK 1065,1.0285236477261102e-06
BLOCK 1066,3.2432524165559354e-06
BLOCK 1067,7.776818823100831e-07
BLOCK 3039,4.642278456585048e-06
BLOCK 3040,3.2725643873491926e-06
BLOCK 3041,2.9585967520738892e-06
BLOCK 3042,3.6721984750308378e-06
BLOCK 3043,4.347812355970712e-06
BLOCK 3044,2.7011202685238104e-06
BLOCK 3045,3.691991129965228e-06
BLOCK 3046,3.7903434623430956e-06
BLOCK 3047,2.3609028506447535e-06
BLOCK 3048,2.919322835379102e-06
BLOCK 3049,6.4398531637010066e-06
BLOCK 3050,2.9464892110806447e-06
BLOCK 2059,3.8856172860779846e-06
BLOCK 2060,5.605245255622463e-06
BLOCK 2061,1.90297229699629e-06
BLOCK 2064,4.887084334117233e-06
BLOCK 2014,2.9690266298605213e-06
BLOCK 2015,3.5581591867367895e-06
BLOCK 2016,1.4734310475965848e-06
BLOCK 2017,1.6901225738062805e-06
BLOCK 2018,4.20812405423985e-06
BLOCK 2019,8.93323933506727e-06
BLOCK 2020,2.0088316598415682e-06
BLOCK 2021,2.9730058045951576e-06
BLOCK 2022,1.2310628292032347e-05
BLOCK 2023,4.7368653149582923e-07
BLOCK 2024,2.207755732978428e-07
BLOCK 3001,1.5227892132629648e-06
BLOCK 3002,1.6477694717586703e-06
BLOCK 3003,1.9454579051734172e-06
BLOCK 3004,5.246412379054644e-06
BLOCK 3005,3.1574033306595253e-06
BLOCK 3006,3.4832928068370703e-06
BLOCK 3007,4.053925361883638e-06
BLOCK 3008,7.279831551990421e-06
BLOCK 3009,7.529373576847276e-06
BLOCK 3018,5.901098450487027e-07
BLOCK 3019,1.18067978034403e-06
BLOCK 3020,2.7845730575384946e-07
BLOCK 3021,2.425229849817255e-07
BLOCK 3022,2.254477892520127e-07
BLOCK 3023,2.563189255813649e-07
BLOCK 3024,8.805095334139839e-07
BLOCK 3029,5.391215999961543e-07
BLOCK 2030,2.3931270634737214e-07
BLOCK 3000,9.055300874365359e-07
BLOCK 3016,9.443575764367638e-07
BLOCK 3032,9.739129321996635e-07
BLOCK 3033,5.075070146147092e-06
BLOCK 3034,8.933369254652501e-07
BLOCK 3035,1.6412155897800597e-06
BLOCK 3036,6.186639079182944e-15
BLOCK 3037,1.6393453825701808e-14
BLOCK 3038,3.6937954427043328e-06
BLOCK 4002,5.140972743498926e-07
BLOCK 4003,4.843670742810815e-07
BLOCK 4004,7.643906655142859e-07
BLOCK 4005,3.2967367037926676e-14
BLOCK 4006,2.4165327829955587e-18
BLOCK 4007,5.846064508244817e-17
BLOCK 4008,1.1606083279387723e-07
BLOCK 4009,1.283593649799804e-07
BLOCK 4010,1.2795058302217662e-07
BLOCK 4011,2.2044263535767378e-07
BLOCK 4012,1.4016208376485076e-07
BLOCK 4013,2.979390465993987e-07
BLOCK 4014,1.5124922032957373e-07
BLOCK 4015,1.3957565006756372e-07
BLOCK 4016,1.4772924391413054e-11
BLOCK 4017,1.4815199638947742e-07
BLOCK 4018,3.728401876105226e-12
BLOCK 4019,5.592718503559153e-07
BLOCK 4020,1.531193062900693e-07
BLOCK 4021,5.166803300689325e-07
BLOCK 4022,8.395479445654978e-14
BLOCK 4023,8.678562237660704e-07
BLOCK 4024,8.744086697608693e-07
BLOCK 4025,8.262230633650817e-07
BLOCK 4026,1.0236749637286029e-06
BLOCK 4027,1.1481665811916165e-06
BLOCK 4028,1.1501242905188844e-06
BLOCK 4029,1.1718450041898088e-06
BLOCK 4030,1.0109018642361025e-06
BLOCK 4031,1.478477099279145e-06
BLOCK 4032,1.0727855716199114e-06
BLOCK 4033,1.617273487674473e-06
BLOCK 5000,2.591770503719728e-07
BLOCK 5001,2.462716612810587e-07
BLOCK 5002,2.490127092026288e-07
BLOCK 5003,2.500980309439832e-07
BLOCK 5004,2.2921082758046155e-07
BLOCK 5005,8.015425357764423e-08
BLOCK 5006,1.4162167758101453e-08
BLOCK 5007,4.816153253035352e-09
BLOCK 5008,7.212411083326433e-10
BLOCK 5009,8.821654981800209e-10
BLOCK 5010,2.886015474550203e-10
BLOCK 5011,7.369670920687623e-10
BLOCK 5012,1.3638711346233062e-09
BLOCK 5013,2.0846025569868133e-10
BLOCK 5014,8.159880490918895e-19
BLOCK 5015,1.8649438199340136e-12
BLOCK 5016,1.6843749597345216e-12
BLOCK 5017,2.340174033624181e-11
BLOCK 5018,3.424275264970087e-11
BLOCK 5019,1.4340066190618011e-10
BLOCK 5020,7.06392192834145e-14
BLOCK 5021,9.084203742220888e-13
BLOCK 5022,8.120254630325714e-23
BLOCK 5023,2.9946206030231653e-19
BLOCK 5024,2.6470365144499177e-20
BLOCK 5025,1.2564659738258608e-19
BLOCK 5026,1.553092301898437e-13
BLOCK 5027,1.227088470986392e-07
BLOCK 5028,1.2702475744543082e-06
BLOCK 5029,7.803218799367813e-09
BLOCK 5032,7.92876145450273e-30
BLOCK 5033,2.887906332903059e-15
BLOCK 5034,3.425457538544084e-08
BLOCK 5035,3.186890034567216e-14
BLOCK 2063,1.9641946901913754e-06
BLOCK 4034,1.251736206710986e-06
BLOCK 4035,1.0520656973920535e-06
BLOCK 4036,1.0897983544707507e-06
BLOCK 4037,9.554421677470477e-07
BLOCK 4038,5.781208693943519e-07
BLOCK 4039,4.421066883398553e-07
BLOCK 4040,3.383025419234813e-07
BLOCK 4041,1.1376706730356234e-06
BLOCK 4042,7.43355609091848e-07
BLOCK 4043,1.2178382717406528e-06
BLOCK 4044,1.548584749206724e-06
BLOCK 4045,1.8115021031053754e-06
BLOCK 4046,1.647872424330376e-06
BLOCK 4048,1.5089891311505302e-06
BLOCK 4049,1.6458512999068017e-06
BLOCK 4050,1.5382348834281004e-06
BLOCK 4051,2.0729799431707797e-06
BLOCK 4052,1.9146476847679976e-06
BLOCK 4053,1.849508089890311e-06
BLOCK 4054,1.7403973232608665e-06
BLOCK 4055,1.7423884130676079e-06
BLOCK 4056,1.7838486990046815e-06
BLOCK 4058,1.8833387213303018e-06
BLOCK 4059,1.8536776484820468e-06
BLOCK 4061,1.3474305633225993e-06
BLOCK 4062,1.4415886246358512e-06
BLOCK 2035,3.752936353763433e-06
BLOCK 2037,4.3714222510845285e-06
BLOCK 2038,5.399935256314996e-06
BLOCK 2040,1.5809297877105983e-06
BLOCK 2041,2.5810213914373385e-06
BLOCK 2042,2.2455155420548684e-06
BLOCK 2043,1.8262354115698795e-06
BLOCK 2044,1.7920069537307121e-06
BLOCK 1045,7.096351646930594e-07
BLOCK 1047,2.8934565272221723e-07
BLOCK 1041,6.004523968976774e-07
BLOCK 1042,4.52706117910754e-07
BLOCK 1043,7.864120286563123e-07
BLOCK 1044,9.810766330552613e-07
BLOCK 1046,1.0717992977675734e-06
BLOCK 2033,3.593012736250568e-06
BLOCK 2045,1.5533965185447738e-06
BLOCK 2046,1.4453479675530968e-06
BLOCK 2047,1.574150635130516e-06
BLOCK 2048,1.6785961694099024e-06
BLOCK 2049,1.607865256820585e-06
BLOCK 2050,1.5389128997532472e-06
BLOCK 2052,1.909521360629213e-06
BLOCK 2062,1.353911229164429e-06
BLOCK 2031,1.4382279228321348e-06
BLOCK 2032,1.370589367623219e-06
BLOCK 2034,3.1950658963240363e-06
BLOCK 2036,5.759484002898559e-06
BLOCK 2039,2.6307364121304884e-06
BLOCK 2053,1.7763995433363333e-06
BLOCK 2057,2.2956705331808863e-07
BLOCK 2058,8.357412639528821e-07
BLOCK 2065,3.6160213141877925e-06
BLOCK 2066,3.2588042598228323e-06
BLOCK 2067,2.651546884172528e-06
BLOCK 4063,1.5555793640024927e-06
BLOCK 4064,1.792351146096121e-06
BLOCK 4065,3.3410135186281384e-07
