,ethyl_acryl_50 Cumulative Hazard Index PAC2
BLOCK 1060,1.409238892250561e-06
BLOCK 1061,1.7739751097092579e-06
BLOCK 1062,2.9501526743503686e-06
BLOCK 1063,1.1383748356102822e-06
BLOCK 1064,1.0325464974377795e-06
BLOCK 1065,5.142618238630548e-07
BLOCK 1066,1.6216262082779666e-06
BLOCK 1067,3.8884094115504145e-07
BLOCK 3039,2.321139228292523e-06
BLOCK 3040,1.6362821936745952e-06
BLOCK 3041,1.4792983760369442e-06
BLOCK 3042,1.8360992375154178e-06
BLOCK 3043,2.173906177985355e-06
BLOCK 3044,1.3505601342619043e-06
BLOCK 3045,1.8459955649826135e-06
BLOCK 3046,1.8951717311715463e-06
BLOCK 3047,1.1804514253223761e-06
BLOCK 3048,1.4596614176895508e-06
BLOCK 3049,3.2199265818505e-06
BLOCK 3050,1.4732446055403215e-06
BLOCK 2059,1.9428086430389923e-06
BLOCK 2060,2.802622627811231e-06
BLOCK 2061,9.514861484981445e-07
BLOCK 2064,2.4435421670586153e-06
BLOCK 2014,1.4845133149302607e-06
BLOCK 2015,1.779079593368394e-06
BLOCK 2016,7.367155237982919e-07
BLOCK 2017,8.450612869031397e-07
BLOCK 2018,2.1040620271199237e-06
BLOCK 2019,4.466619667533633e-06
BLOCK 2020,1.004415829920784e-06
BLOCK 2021,1.4865029022975782e-06
BLOCK 2022,6.155314146016173e-06
BLOCK 2023,2.3684326574791454e-07
BLOCK 2024,1.1038778664892135e-07
BLOCK 3001,7.613946066314819e-07
BLOCK 3002,8.238847358793347e-07
BLOCK 3003,9.727289525867082e-07
BLOCK 3004,2.623206189527321e-06
BLOCK 3005,1.5787016653297614e-06
BLOCK 3006,1.7416464034185339e-06
BLOCK 3007,2.026962680941818e-06
BLOCK 3008,3.63991577599521e-06
BLOCK 3009,3.764686788423636e-06
BLOCK 3018,2.950549225243512e-07
BLOCK 3019,5.903398901720148e-07
BLOCK 3020,1.3922865287692468e-07
BLOCK 3021,1.2126149249086266e-07
BLOCK 3022,1.127238946260063e-07
BLOCK 3023,1.2815946279068237e-07
BLOCK 3024,4.4025476670699163e-07
BLOCK 3029,2.6956079999807705e-07
BLOCK 2030,1.1965635317368604e-07
BLOCK 3000,4.5276504371826765e-07
BLOCK 3016,4.7217878821838175e-07
BLOCK 3032,4.869564660998315e-07
BLOCK 3033,2.537535073073545e-06
BLOCK 3034,4.466684627326247e-07
BLOCK 3035,8.206077948900294e-07
BLOCK 3036,3.0933195395914703e-15
BLOCK 3037,8.196726912850902e-15
BLOCK 3038,1.846897721352166e-06
BLOCK 4002,2.5704863717494615e-07
BLOCK 4003,2.4218353714054064e-07
BLOCK 4004,3.8219533275714277e-07
BLOCK 4005,1.648368351896333e-14
BLOCK 4006,1.2082663914977794e-18
BLOCK 4007,2.923032254122408e-17
BLOCK 4008,5.803041639693859e-08
BLOCK 4009,6.417968248999016e-08
BLOCK 4010,6.397529151108827e-08
BLOCK 4011,1.1022131767883684e-07
BLOCK 4012,7.008104188242537e-08
BLOCK 4013,1.489695232996993e-07
BLOCK 4014,7.562461016478682e-08
BLOCK 4015,6.978782503378182e-08
BLOCK 4016,7.386462195706524e-12
BLOCK 4017,7.407599819473869e-08
BLOCK 4018,1.8642009380526118e-12
BLOCK 4019,2.7963592517795757e-07
BLOCK 4020,7.65596531450346e-08
BLOCK 4021,2.5834016503446613e-07
BLOCK 4022,4.197739722827487e-14
BLOCK 4023,4.339281118830348e-07
BLOCK 4024,4.372043348804344e-07
BLOCK 4025,4.1311153168254065e-07
BLOCK 4026,5.118374818643012e-07
BLOCK 4027,5.740832905958077e-07
BLOCK 4028,5.750621452594421e-07
BLOCK 4029,5.859225020949042e-07
BLOCK 4030,5.054509321180508e-07
BLOCK 4031,7.392385496395723e-07
BLOCK 4032,5.363927858099556e-07
BLOCK 4033,8.08636743837236e-07
BLOCK 5000,1.2958852518598634e-07
BLOCK 5001,1.2313583064052932e-07
BLOCK 5002,1.2450635460131438e-07
BLOCK 5003,1.2504901547199159e-07
BLOCK 5004,1.1460541379023073e-07
BLOCK 5005,4.007712678882209e-08
BLOCK 5006,7.081083879050724e-09
BLOCK 5007,2.408076626517675e-09
BLOCK 5008,3.6062055416632156e-10
BLOCK 5009,4.410827490900103e-10
BLOCK 5010,1.4430077372751011e-10
BLOCK 5011,3.684835460343811e-10
BLOCK 5012,6.819355673116528e-10
BLOCK 5013,1.0423012784934063e-10
BLOCK 5014,4.079940245459447e-19
BLOCK 5015,9.324719099670066e-13
BLOCK 5016,8.421874798672607e-13
BLOCK 5017,1.17008701681209e-11
BLOCK 5018,1.712137632485043e-11
BLOCK 5019,7.170033095309004e-11
BLOCK 5020,3.531960964170723e-14
BLOCK 5021,4.542101871110442e-13
BLOCK 5022,4.0601273151628545e-23
BLOCK 5023,1.497310301511582e-19
BLOCK 5024,1.3235182572249581e-20
BLOCK 5025,6.282329869129302e-20
BLOCK 5026,7.765461509492181e-14
BLOCK 5027,6.135442354931955e-08
BLOCK 5028,6.35123787227154e-07
BLOCK 5029,3.901609399683905e-09
BLOCK 5032,3.9643807272513636e-30
BLOCK 5033,1.443953166451529e-15
BLOCK 5034,1.7127287692720413e-08
BLOCK 5035,1.5934450172836075e-14
BLOCK 2063,9.820973450956873e-07
BLOCK 4034,6.258681033554928e-07
BLOCK 4035,5.260328486960263e-07
BLOCK 4036,5.44899177235375e-07
BLOCK 4037,4.777210838735236e-07
BLOCK 4038,2.890604346971758e-07
BLOCK 4039,2.2105334416992753e-07
BLOCK 4040,1.691512709617406e-07
BLOCK 4041,5.688353365178113e-07
BLOCK 4042,3.7167780454592367e-07
BLOCK 4043,6.089191358703261e-07
BLOCK 4044,7.742923746033617e-07
BLOCK 4045,9.057510515526875e-07
BLOCK 4046,8.239362121651877e-07
BLOCK 4048,7.544945655752647e-07
BLOCK 4049,8.229256499534007e-07
BLOCK 4050,7.691174417140501e-07
BLOCK 4051,1.0364899715853894e-06
BLOCK 4052,9.573238423839984e-07
BLOCK 4053,9.247540449451549e-07
BLOCK 4054,8.701986616304326e-07
BLOCK 4055,8.711942065338037e-07
BLOCK 4056,8.919243495023405e-07
BLOCK 4058,9.416693606651505e-07
BLOCK 4059,9.26838824241023e-07
BLOCK 4061,6.737152816612993e-07
BLOCK 4062,7.207943123179254e-07
BLOCK 2035,1.8764681768817161e-06
BLOCK 2037,2.185711125542262e-06
BLOCK 2038,2.6999676281574955e-06
BLOCK 2040,7.904648938552985e-07
BLOCK 2041,1.290510695718669e-06
BLOCK 2042,1.1227577710274338e-06
BLOCK 2043,9.131177057849392e-07
BLOCK 2044,8.960034768653555e-07
BLOCK 1045,3.548175823465295e-07
BLOCK 1047,1.4467282636110853e-07
BLOCK 1041,3.002261984488386e-07
BLOCK 1042,2.2635305895537692e-07
BLOCK 1043,3.9320601432815603e-07
BLOCK 1044,4.905383165276306e-07
BLOCK 1046,5.358996488837867e-07
BLOCK 2033,1.7965063681252828e-06
BLOCK 2045,7.766982592723867e-07
BLOCK 2046,7.22673983776548e-07
BLOCK 2047,7.870753175652578e-07
BLOCK 2048,8.392980847049509e-07
BLOCK 2049,8.039326284102922e-07
BLOCK 2050,7.694564498766232e-07
BLOCK 2052,9.54760680314606e-07
BLOCK 2062,6.769556145822143e-07
BLOCK 2031,7.191139614160671e-07
BLOCK 2032,6.852946838116091e-07
BLOCK 2034,1.5975329481620177e-06
BLOCK 2036,2.8797420014492793e-06
BLOCK 2039,1.3153682060652438e-06
BLOCK 2053,8.88199771668166e-07
BLOCK 2057,1.1478352665904429e-07
BLOCK 2058,4.178706319764407e-07
BLOCK 2065,1.8080106570938958e-06
BLOCK 2066,1.6294021299114153e-06
BLOCK 2067,1.325773442086264e-06
BLOCK 4063,7.77789682001246e-07
BLOCK 4064,8.961755730480603e-07
BLOCK 4065,1.6705067593140684e-07
