,ethyl_acryl_20 Cumulative Hazard Index PAC3
BLOCK 5014,1.2908852749625487e-19
BLOCK 5015,2.950323253464856e-13
BLOCK 5016,2.6646650468186885e-13
BLOCK 5017,3.702132897923091e-12
BLOCK 5018,5.417170658182744e-12
BLOCK 5019,2.2685847308742247e-11
BLOCK 5020,1.1175056804973081e-14
BLOCK 5021,1.437112327642934e-13
BLOCK 5022,1.2846165017857365e-23
BLOCK 5023,4.7374610998827863e-20
BLOCK 5024,4.187586402269468e-21
BLOCK 5025,1.9877171312843962e-20
BLOCK 5026,2.4569771400568762e-14
BLOCK 5027,1.94124220328411e-08
BLOCK 5028,2.0095194914249364e-07
BLOCK 5029,1.2344617371081755e-09
BLOCK 5032,1.2543224648570344e-30
BLOCK 5033,4.568640147076272e-16
BLOCK 5034,5.419041003648405e-09
BLOCK 5035,5.0416294982825574e-15
BLOCK 2063,3.10733717920192e-07
BLOCK 4034,1.9802346850287338e-07
BLOCK 4035,1.6643578525053494e-07
BLOCK 4036,1.7240505544539976e-07
BLOCK 4037,1.5115003544421642e-07
BLOCK 4038,9.145816758961808e-08
BLOCK 4039,6.994085447397373e-08
BLOCK 4040,5.3519137974806734e-08
BLOCK 4041,1.7997841037167404e-07
BLOCK 4042,1.175981450837918e-07
BLOCK 4043,1.926608476711664e-07
BLOCK 4044,2.449846234889422e-07
BLOCK 4045,2.8657789695141494e-07
BLOCK 4046,2.6069183855723e-07
BLOCK 4048,2.387206346525045e-07
BLOCK 4049,2.603720986100378e-07
BLOCK 4050,2.4334728463988274e-07
BLOCK 4051,3.279434407047934e-07
BLOCK 4052,3.0289542913756724e-07
BLOCK 4053,2.925904076439056e-07
BLOCK 4054,2.7532918891177145e-07
BLOCK 4055,2.756441774113593e-07
BLOCK 4056,2.8220315491984975e-07
BLOCK 4058,2.979423811216018e-07
BLOCK 4059,2.932500278178966e-07
BLOCK 4061,2.1316222402563186e-07
BLOCK 4062,2.2805793910424912e-07
BLOCK 2035,5.937109351462203e-07
BLOCK 2037,6.915548114765563e-07
BLOCK 2038,8.542645833950398e-07
BLOCK 2040,2.5010157758762265e-07
BLOCK 2041,4.0831511102126565e-07
BLOCK 2042,3.552384071266893e-07
BLOCK 2043,2.889086922332174e-07
BLOCK 2044,2.834937830003647e-07
BLOCK 1045,1.1226360309043389e-07
BLOCK 1047,4.577420501307804e-08
BLOCK 1041,9.499099384283911e-08
BLOCK 1042,7.161767407584213e-08
BLOCK 1043,1.244096294027389e-07
BLOCK 1044,1.5520538329333493e-07
BLOCK 1046,1.6955762192144018e-07
BLOCK 2033,5.684111720925997e-07
BLOCK 2045,2.4574584078764173e-07
BLOCK 2046,2.2865266355159976e-07
BLOCK 2047,2.4902912214515746e-07
BLOCK 2048,2.655523055896823e-07
BLOCK 2049,2.5436274299157494e-07
BLOCK 2050,2.434545461728537e-07
BLOCK 2052,3.0208444957079513e-07
BLOCK 2062,2.141874591521115e-07
BLOCK 2031,2.275262792990861e-07
BLOCK 2032,2.168259246754978e-07
BLOCK 2034,5.054563633241705e-07
BLOCK 2036,9.111448505892101e-07
BLOCK 2039,4.1617997965857816e-07
BLOCK 2053,2.810247056308095e-07
BLOCK 2057,3.63172878664907e-08
BLOCK 2058,1.3221346715996735e-07
BLOCK 2065,5.720511070757227e-07
BLOCK 2066,5.155397113563359e-07
BLOCK 2067,4.1947217639528147e-07
BLOCK 4063,2.460911648474758e-07
BLOCK 4064,2.8354823390277117e-07
BLOCK 4065,5.28545137327397e-08
