,ethyl_acryl_80 Cumulative Hazard Index PAC3
BLOCK 5034,2.5019927991106017e-08
BLOCK 5035,5.538045870613773e-13
BLOCK 2063,1.218743964244006e-06
BLOCK 4034,7.728651611632987e-07
BLOCK 4035,6.51740809462964e-07
BLOCK 4036,6.741354842733911e-07
BLOCK 4037,5.928145975930847e-07
BLOCK 4038,3.653956082731083e-07
BLOCK 4039,2.7997164983223807e-07
BLOCK 4040,2.149161805407456e-07
BLOCK 4041,7.057739626157923e-07
BLOCK 4042,4.6879675211051153e-07
BLOCK 4043,7.559306369625877e-07
BLOCK 4044,9.514043716594631e-07
BLOCK 4045,1.1102076815170297e-06
BLOCK 4046,1.0124854314092605e-06
BLOCK 4048,9.299695537475385e-07
BLOCK 4049,1.0132790857114968e-06
BLOCK 4050,9.47272693760072e-07
BLOCK 4051,1.2698263829465111e-06
BLOCK 4052,1.1735540942567998e-06
BLOCK 4053,1.1340614145926502e-06
BLOCK 4054,1.067575201505624e-06
BLOCK 4055,1.0684509539586533e-06
BLOCK 4056,1.093292531768219e-06
BLOCK 4058,1.1530577628706087e-06
BLOCK 4059,1.1353587311754225e-06
BLOCK 4061,8.358230479619003e-07
BLOCK 4062,8.909034962945104e-07
BLOCK 2035,2.303721539689256e-06
BLOCK 2037,2.673473171548612e-06
BLOCK 2038,3.349492808553911e-06
BLOCK 2040,9.92767824462565e-07
BLOCK 2041,1.624406628034415e-06
BLOCK 2042,1.4097147346595214e-06
BLOCK 2043,1.1332298796031375e-06
BLOCK 2044,1.1123100321305018e-06
BLOCK 1045,4.482258557261308e-07
BLOCK 1047,1.8283401521333352e-07
BLOCK 1041,3.763120803169797e-07
BLOCK 1042,2.895835827396844e-07
BLOCK 1043,4.997028943251736e-07
BLOCK 1044,6.148425336251198e-07
BLOCK 1046,6.700190417801033e-07
BLOCK 2033,2.2555941103411405e-06
BLOCK 2045,9.640558842059631e-07
BLOCK 2046,8.978991742275339e-07
BLOCK 2047,9.768935203940528e-07
BLOCK 2048,1.0416683240719482e-06
BLOCK 2049,9.979079552444958e-07
BLOCK 2050,9.554004406841886e-07
BLOCK 2052,1.1879329551946946e-06
BLOCK 2062,8.422354097406263e-07
BLOCK 2031,8.946518037877552e-07
BLOCK 2032,8.547792072661004e-07
BLOCK 2034,1.9612019032977573e-06
BLOCK 2036,3.569793802266472e-06
BLOCK 2039,1.6632282344426719e-06
BLOCK 2053,1.1031699897541557e-06
BLOCK 2057,1.4954461606188774e-07
BLOCK 2058,5.298752171373825e-07
BLOCK 2065,2.2442976430069087e-06
BLOCK 2066,2.02310565769627e-06
BLOCK 2067,1.6523761351099696e-06
BLOCK 4063,9.585798296921466e-07
BLOCK 4064,1.0989962608788722e-06
BLOCK 4065,2.122556486241038e-07
