,ethyl_acryl_80 Cumulative Hazard Index PAC3
BLOCK 5013,1.9594344466993087e-11
BLOCK 5014,2.0086134754301098e-20
BLOCK 5015,2.2343572125929918e-14
BLOCK 5016,6.58271045565459e-14
BLOCK 5017,7.052678262571414e-13
BLOCK 5018,8.950106383125002e-13
BLOCK 5019,7.30230695325815e-12
BLOCK 5020,3.397543388316821e-15
BLOCK 5021,1.1261731764901388e-13
BLOCK 5022,2.7005442177148453e-25
BLOCK 5023,1.7014702449576147e-21
BLOCK 5024,2.598047703778335e-23
BLOCK 5025,6.499627501068461e-18
BLOCK 5026,5.70268779219563e-15
BLOCK 5027,6.954842602067593e-08
BLOCK 5028,8.012796302030778e-07
BLOCK 5029,2.177396422804098e-09
BLOCK 5032,5.159260286189751e-33
BLOCK 5033,2.4079557363018657e-16
BLOCK 5034,1.8211392531434115e-08
BLOCK 5035,1.5502704235812252e-16
BLOCK 2063,1.270152560362755e-06
BLOCK 4034,8.12406784482261e-07
BLOCK 4035,6.803831140161715e-07
BLOCK 4036,7.05871073356382e-07
BLOCK 4037,6.168534273108449e-07
BLOCK 4038,3.6597572630292837e-07
BLOCK 4039,2.79347336063803e-07
BLOCK 4040,2.1313348564055977e-07
BLOCK 4041,7.346388806523511e-07
BLOCK 4042,4.7160401123680967e-07
BLOCK 4043,7.859278304020601e-07
BLOCK 4044,1.0103677452441952e-06
BLOCK 4045,1.1844733335027454e-06
BLOCK 4046,1.074453484294875e-06
BLOCK 4048,9.809049674030527e-07
BLOCK 4049,1.0707960724251408e-06
BLOCK 4050,1.0009637518559909e-06
BLOCK 4051,1.3552291731946363e-06
BLOCK 4052,1.251321720244819e-06
BLOCK 4053,1.2083859205964362e-06
BLOCK 4054,1.13689764960198e-06
BLOCK 4055,1.138689096184223e-06
BLOCK 4056,1.1669914535395907e-06
BLOCK 4058,1.2328575585559677e-06
BLOCK 4059,1.2128886697562754e-06
BLOCK 4061,8.701699706181645e-07
BLOCK 4062,9.347671686483346e-07
BLOCK 2035,2.45266901208628e-06
BLOCK 2037,2.8691156597609265e-06
BLOCK 2038,3.4839825923103876e-06
BLOCK 2040,1.00780382064459e-06
BLOCK 2041,1.6410286354331187e-06
BLOCK 2042,1.4318419562414319e-06
BLOCK 2043,1.179115794975003e-06
BLOCK 2044,1.1566538460098548e-06
BLOCK 1045,4.4956776606749695e-07
BLOCK 1047,1.8341785413903724e-07
BLOCK 1041,3.842637281105162e-07
BLOCK 1042,2.831912975598487e-07
BLOCK 1043,4.949280661837739e-07
BLOCK 1044,6.267094312353739e-07
BLOCK 1046,6.86508600548837e-07
BLOCK 2033,2.289332093660107e-06
BLOCK 2045,1.0028118739588753e-06
BLOCK 2046,9.320484294269628e-07
BLOCK 2047,1.0162554268768585e-06
BLOCK 2048,1.083728250581901e-06
BLOCK 2049,1.037914442204748e-06
BLOCK 2050,9.930817520659343e-07
BLOCK 2052,1.2295178161043819e-06
BLOCK 2062,8.734639024269939e-07
BLOCK 2031,9.258433954165399e-07
BLOCK 2032,8.799047315994852e-07
BLOCK 2034,2.088154380001691e-06
BLOCK 2036,3.7200521351433915e-06
BLOCK 2039,1.664795472891871e-06
BLOCK 2053,1.1459637955618706e-06
BLOCK 2057,1.409503217232686e-07
BLOCK 2058,5.271892428305101e-07
BLOCK 2065,2.3343598430562423e-06
BLOCK 2066,2.1032226691541774e-06
BLOCK 2067,1.7023502773149874e-06
BLOCK 4063,1.011843823760044e-06
BLOCK 4064,1.1720747007913127e-06
BLOCK 4065,2.104771802350065e-07
