,ethyl_acryl_50 Cumulative Hazard Index PAC1
BLOCK 4003,1.9096147565687526e-06
BLOCK 4004,3.046533639375397e-06
BLOCK 4005,4.649778137616828e-14
BLOCK 4006,2.165144415674322e-18
BLOCK 4007,7.852252391005813e-17
BLOCK 4008,4.647542512084165e-07
BLOCK 4009,5.144319620356149e-07
BLOCK 4010,5.115957233499917e-07
BLOCK 4011,8.54760246213721e-07
BLOCK 4012,5.621001682721395e-07
BLOCK 4013,1.1820738485684646e-06
BLOCK 4014,6.016142254392557e-07
BLOCK 4015,5.565450613403984e-07
BLOCK 4016,1.0538022553576318e-12
BLOCK 4017,5.90767196404614e-07
BLOCK 4018,8.742142026362937e-12
BLOCK 4019,2.2429059596506906e-06
BLOCK 4020,6.144910171416985e-07
BLOCK 4021,2.0585035913385932e-06
BLOCK 4022,3.0474674020665915e-11
BLOCK 4023,3.5019599421430286e-06
BLOCK 4024,3.5313333671602396e-06
BLOCK 4025,3.333839821799321e-06
BLOCK 4026,4.145222588259782e-06
BLOCK 4027,4.657472457605106e-06
BLOCK 4028,4.6621503001945446e-06
BLOCK 4029,4.732277571642944e-06
BLOCK 4030,4.084856600104912e-06
BLOCK 4031,5.994105790780502e-06
BLOCK 4032,4.335144242825455e-06
BLOCK 4033,6.581128392823355e-06
BLOCK 5000,6.696376197319317e-07
BLOCK 5001,6.61566977115388e-07
BLOCK 5002,7.043640668671801e-07
BLOCK 5003,7.362401409541733e-07
BLOCK 5004,7.010777041972081e-07
BLOCK 5005,1.7353276144598654e-07
BLOCK 5006,2.0965551075943005e-08
BLOCK 5007,3.5401199341572037e-09
BLOCK 5008,3.0378134516253097e-10
BLOCK 5009,4.72881309397642e-10
BLOCK 5010,1.3295232526082065e-10
BLOCK 5011,5.030045616081221e-10
BLOCK 5012,1.2506457654869615e-09
BLOCK 5013,1.2246798665092177e-10
BLOCK 5014,1.255417596185526e-19
BLOCK 5015,1.396511272659183e-13
BLOCK 5016,4.114306031355093e-13
BLOCK 5017,4.408043906591524e-12
BLOCK 5018,5.593968764299713e-12
BLOCK 5019,4.564066085390148e-11
BLOCK 5020,2.1235224226420083e-14
BLOCK 5021,7.038773957319607e-13
BLOCK 5022,1.687886082448151e-24
BLOCK 5023,1.0634478514829678e-20
BLOCK 5024,1.6238240173880646e-22
BLOCK 5025,4.062377771186385e-17
BLOCK 5026,3.564276894210199e-14
BLOCK 5027,4.3468949542254493e-07
BLOCK 5028,5.008134016459139e-06
BLOCK 5029,1.3609098099246519e-08
BLOCK 5032,3.224625457218365e-32
BLOCK 5033,1.5050133035386097e-15
BLOCK 5034,1.1382430176173327e-07
BLOCK 5035,9.689453906472006e-16
BLOCK 2063,7.938669602811713e-06
BLOCK 4034,5.077680623849926e-06
BLOCK 4035,4.2525102212634536e-06
BLOCK 4036,4.411814303596713e-06
BLOCK 4037,3.855438870574928e-06
BLOCK 4038,2.2874105555778494e-06
BLOCK 4039,1.745968377848077e-06
BLOCK 4040,1.3321205472457467e-06
BLOCK 4041,4.591617993678501e-06
BLOCK 4042,2.9476053077438803e-06
BLOCK 4043,4.9121826557863875e-06
BLOCK 4044,6.314970309189251e-06
BLOCK 4045,7.403159857689678e-06
BLOCK 4046,6.715517081641575e-06
BLOCK 4048,6.130822934959598e-06
BLOCK 4049,6.692657635192929e-06
BLOCK 4050,6.2561937505413226e-06
BLOCK 4051,8.470412907730729e-06
BLOCK 4052,7.820973648243103e-06
BLOCK 4053,7.552617595452342e-06
BLOCK 4054,7.105803738903352e-06
BLOCK 4055,7.117000584834556e-06
BLOCK 4056,7.293895133597111e-06
BLOCK 4058,7.705569496242004e-06
BLOCK 4059,7.5807605437876865e-06
BLOCK 4061,5.438710364881735e-06
BLOCK 4062,5.842453842974212e-06
BLOCK 2035,1.532959861644234e-05
BLOCK 2037,1.7932461017588366e-05
BLOCK 2038,2.177548395792744e-05
BLOCK 2040,6.29894534422207e-06
BLOCK 2041,1.0256708171918984e-05
BLOCK 2042,8.949255836478376e-06
BLOCK 2043,7.3696743303732194e-06
BLOCK 2044,7.229283327721869e-06
BLOCK 1045,2.8098750262446555e-06
BLOCK 1047,1.1463927946188364e-06
BLOCK 1041,2.4017136783496515e-06
BLOCK 1042,1.7699937912002507e-06
BLOCK 1043,3.0933846194581306e-06
BLOCK 1044,3.917040571978817e-06
BLOCK 1046,4.290795554267403e-06
BLOCK 2033,1.4308715086548554e-05
BLOCK 2045,6.267744828119161e-06
BLOCK 2046,5.82546126028121e-06
BLOCK 2047,6.3517693211086615e-06
BLOCK 2048,6.773485948920778e-06
BLOCK 2049,6.48714185191807e-06
BLOCK 2050,6.206929910829949e-06
BLOCK 2052,7.684695537704264e-06
BLOCK 2062,5.459297999108147e-06
BLOCK 2031,5.786678742007286e-06
BLOCK 2032,5.4995542772626e-06
BLOCK 2034,1.3051320148315994e-05
BLOCK 2036,2.3250958764908736e-05
BLOCK 2039,1.0405254949665798e-05
BLOCK 2053,7.162468693643816e-06
BLOCK 2057,8.809634917017145e-07
BLOCK 2058,3.2950224623352414e-06
BLOCK 2065,1.4590146181181777e-05
BLOCK 2066,1.314549951919964e-05
BLOCK 2067,1.0639978866789733e-05
BLOCK 4063,6.324196051049573e-06
BLOCK 4064,7.325666293771202e-06
BLOCK 4065,1.3155181865239543e-06
