,ethyl_acryl_100 Cumulative Hazard Index PAC1
BLOCK 3004,4.149435245252309e-05
BLOCK 3005,2.4972189978852607e-05
BLOCK 3006,2.7549679472256824e-05
BLOCK 3007,3.206286422580695e-05
BLOCK 3008,5.757684954756059e-05
BLOCK 3009,5.95505001077921e-05
BLOCK 3018,4.667232410839742e-06
BLOCK 3019,9.338103717266427e-06
BLOCK 3020,2.202344145507719e-06
BLOCK 3021,1.9181363357645557e-06
BLOCK 3022,1.7830870604477365e-06
BLOCK 3023,2.0272496841435218e-06
BLOCK 3024,6.964029946092415e-06
BLOCK 3029,4.263961745424127e-06
BLOCK 2030,1.8927459502019446e-06
BLOCK 3000,7.161919782452599e-06
BLOCK 3016,7.469009922727131e-06
BLOCK 3032,7.702765918306434e-06
BLOCK 3033,4.013919115589066e-05
BLOCK 3034,7.065482955952432e-06
BLOCK 3035,1.2980523300987749e-05
BLOCK 3036,4.893069089899235e-14
BLOCK 3037,1.2965731662145978e-13
BLOCK 3038,2.921456395593426e-05
BLOCK 4002,4.066042078949151e-06
BLOCK 4003,3.8309032238594636e-06
BLOCK 4004,6.045635263612989e-06
BLOCK 4005,2.6074190293632916e-13
BLOCK 4006,1.9112577465510328e-17
BLOCK 4007,4.623705565611809e-16
BLOCK 4008,9.179356775515745e-07
BLOCK 4009,1.015205886659845e-06
BLOCK 4010,1.0119727929935785e-06
BLOCK 4011,1.7435008432834203e-06
BLOCK 4012,1.1085546625038198e-06
BLOCK 4013,2.356427004922518e-06
BLOCK 4014,1.1962438335157193e-06
BLOCK 4015,1.1039165050798225e-06
BLOCK 4016,1.1684040200481235e-10
BLOCK 4017,1.171747607807685e-06
BLOCK 4018,2.9488269383741334e-11
BLOCK 4019,4.4233319073604204e-06
BLOCK 4020,1.2110345133850932e-06
BLOCK 4021,4.086471701454282e-06
BLOCK 4022,6.640061016108938e-13
BLOCK 4023,6.863953769786193e-06
BLOCK 4024,6.915777660835964e-06
BLOCK 4025,6.5346733193420105e-06
BLOCK 4026,8.096338349489863e-06
BLOCK 4027,9.080953869424598e-06
BLOCK 4028,9.096437570467536e-06
BLOCK 4029,9.26822866950121e-06
BLOCK 4030,7.995314744412811e-06
BLOCK 4031,1.169340978520778e-05
BLOCK 4032,8.484758611902936e-06
BLOCK 4033,1.2791163038879925e-05
BLOCK 5000,2.0498548529419665e-06
BLOCK 5001,1.947784957404737e-06
BLOCK 5002,1.9694641546026095e-06
BLOCK 5003,1.978048062920595e-06
BLOCK 5004,1.8128492726818323e-06
BLOCK 5005,6.339472782959135e-07
BLOCK 5006,1.1200987226862057e-07
BLOCK 5007,3.8091393910370514e-08
BLOCK 5008,5.704361493176361e-09
BLOCK 5009,6.9771271219692555e-09
BLOCK 5010,2.2825758753260693e-09
BLOCK 5011,5.8287397281802115e-09
BLOCK 5012,1.0786980792020695e-08
BLOCK 5013,1.648731113253207e-09
BLOCK 5014,6.45372366099949e-18
BLOCK 5015,1.475001021220538e-11
BLOCK 5016,1.3321874681536672e-11
BLOCK 5017,1.8508649175027613e-10
BLOCK 5018,2.7082904368399775e-10
BLOCK 5019,1.1341688714397883e-09
BLOCK 5020,5.586920070597328e-13
BLOCK 5021,7.184779323392885e-12
BLOCK 5022,6.4223832076212465e-22
BLOCK 5023,2.3684726587546854e-18
BLOCK 5024,2.093565243246753e-19
BLOCK 5025,9.93750361116817e-19
BLOCK 5026,1.2283548205924e-12
BLOCK 5027,9.705154270528733e-07
BLOCK 5028,1.0046503543411347e-05
BLOCK 5029,6.171636686772726e-08
BLOCK 5032,6.270929514015797e-29
BLOCK 5033,2.2840713723869648e-14
BLOCK 5034,2.709225507757594e-07
BLOCK 5035,2.5205403000667986e-13
BLOCK 2063,1.5534994367877268e-05
BLOCK 4034,9.900095453077796e-06
BLOCK 4035,8.320883243009877e-06
BLOCK 4036,8.619314258086848e-06
BLOCK 4037,7.556678963090282e-06
BLOCK 4038,4.572410512482601e-06
BLOCK 4039,3.496661989597037e-06
BLOCK 4040,2.675665558849351e-06
BLOCK 4041,8.997940777645384e-06
BLOCK 4042,5.87926709009007e-06
BLOCK 4043,9.631993603766983e-06
BLOCK 4044,1.2247897561907727e-05
BLOCK 4045,1.4327334815469786e-05
BLOCK 4046,1.3033172810612973e-05
BLOCK 4048,1.193473221909965e-05
BLOCK 4049,1.3017187553808338e-05
BLOCK 4050,1.2166039532567705e-05
BLOCK 4051,1.6395386823259803e-05
BLOCK 4052,1.5143122597710521e-05
BLOCK 4053,1.462792762004155e-05
BLOCK 4054,1.3764960647608674e-05
BLOCK 4055,1.3780708357898353e-05
BLOCK 4056,1.4108621528491576e-05
BLOCK 4058,1.4895497159612385e-05
BLOCK 4059,1.4660905037994372e-05
BLOCK 4061,1.065695081900601e-05
BLOCK 4062,1.1401655485756277e-05
BLOCK 2035,2.9682314797947165e-05
BLOCK 2037,3.457397598585036e-05
BLOCK 2038,4.2708578845400436e-05
BLOCK 2040,1.250371741189292e-05
BLOCK 2041,2.041353282318622e-05
BLOCK 2042,1.775998655988851e-05
BLOCK 2043,1.4443861891507209e-05
BLOCK 2044,1.4173145906779265e-05
BLOCK 1045,5.612569029845105e-06
BLOCK 1047,2.288461071530263e-06
BLOCK 1041,4.749032593645264e-06
BLOCK 1042,3.580493841657783e-06
BLOCK 1043,6.219804226645375e-06
BLOCK 1044,7.759424279618887e-06
BLOCK 1046,8.476958082343538e-06
BLOCK 2033,2.841746436852722e-05
BLOCK 2045,1.2285954283035946e-05
BLOCK 2046,1.143138847064721e-05
BLOCK 2047,1.2450100477850454e-05
BLOCK 2048,1.3276169703514673e-05
BLOCK 2049,1.271675248576281e-05
BLOCK 2050,1.2171402025321142e-05
BLOCK 2052,1.5102578034067424e-05
BLOCK 2062,1.0708206994300487e-05
BLOCK 2031,1.1375075389672341e-05
BLOCK 2032,1.084011590756546e-05
BLOCK 2034,2.527006663456285e-05
BLOCK 2036,4.555228256837952e-05
BLOCK 2039,2.0806733441395695e-05
BLOCK 2053,1.4049705479114636e-05
BLOCK 2057,1.8156666944248835e-06
BLOCK 2058,6.609953633081885e-06
BLOCK 2065,2.859944130312164e-05
BLOCK 2066,2.5774179145871505e-05
BLOCK 2067,2.0971325356637275e-05
BLOCK 4063,1.2303218606201533e-05
BLOCK 4064,1.4175868155487504e-05
BLOCK 4065,2.6424379647331633e-06
