,ethyl_acryl_50 Cumulative Hazard Index PAC3
BLOCK 4010,5.05986396496789e-08
BLOCK 4011,8.717504216417096e-08
BLOCK 4012,5.542773312519096e-08
BLOCK 4013,1.1782135024612577e-07
BLOCK 4014,5.981219167578596e-08
BLOCK 4015,5.519582525399107e-08
BLOCK 4016,5.842020100240614e-12
BLOCK 4017,5.8587380390384226e-08
BLOCK 4018,1.4744134691870658e-12
BLOCK 4019,2.2116659536802112e-07
BLOCK 4020,6.055172566925465e-08
BLOCK 4021,2.0432358507271402e-07
BLOCK 4022,3.3200305080544676e-14
BLOCK 4023,3.431976884893094e-07
BLOCK 4024,3.4578888304179806e-07
BLOCK 4025,3.2673366596710026e-07
BLOCK 4026,4.0481691747449286e-07
BLOCK 4027,4.540476934712298e-07
BLOCK 4028,4.5482187852337666e-07
BLOCK 4029,4.6341143347506044e-07
BLOCK 4030,3.9976573722064005e-07
BLOCK 4031,5.84670489260389e-07
BLOCK 4032,4.2423793059514663e-07
BLOCK 4033,6.395581519439958e-07
BLOCK 5000,1.0249274264709829e-07
BLOCK 5001,9.738924787023683e-08
BLOCK 5002,9.847320773013046e-08
BLOCK 5003,9.89024031460297e-08
BLOCK 5004,9.064246363409159e-08
BLOCK 5005,3.169736391479566e-08
BLOCK 5006,5.600493613431027e-09
BLOCK 5007,1.904569695518525e-09
BLOCK 5008,2.8521807465881796e-10
BLOCK 5009,3.4885635609846273e-10
BLOCK 5010,1.1412879376630346e-10
BLOCK 5011,2.914369864090105e-10
BLOCK 5012,5.393490396010345e-10
BLOCK 5013,8.24365556626603e-11
BLOCK 5014,3.226861830499745e-19
BLOCK 5015,7.375005106102688e-13
BLOCK 5016,6.660937340768335e-13
BLOCK 5017,9.254324587513803e-12
BLOCK 5018,1.3541452184199886e-11
BLOCK 5019,5.67084435719894e-11
BLOCK 5020,2.7934600352986628e-14
BLOCK 5021,3.5923896616964406e-13
BLOCK 5022,3.2111916038106204e-23
BLOCK 5023,1.184236329377342e-19
BLOCK 5024,1.046782621623376e-20
BLOCK 5025,4.9687518055840825e-20
BLOCK 5026,6.141774102961997e-14
BLOCK 5027,4.8525771352643636e-08
BLOCK 5028,5.023251771705674e-07
BLOCK 5029,3.0858183433863613e-09
BLOCK 5032,3.135464757007897e-30
BLOCK 5033,1.142035686193482e-15
BLOCK 5034,1.3546127538787963e-08
BLOCK 5035,1.2602701500333987e-14
BLOCK 2063,7.767497183938617e-07
BLOCK 4034,4.950047726538898e-07
BLOCK 4035,4.160441621504936e-07
BLOCK 4036,4.309657129043422e-07
BLOCK 4037,3.778339481545141e-07
BLOCK 4038,2.286205256241299e-07
BLOCK 4039,1.7483309947985176e-07
BLOCK 4040,1.337832779424675e-07
BLOCK 4041,4.498970388822692e-07
BLOCK 4042,2.939633545045033e-07
BLOCK 4043,4.815996801883486e-07
BLOCK 4044,6.123948780953861e-07
BLOCK 4045,7.163667407734892e-07
BLOCK 4046,6.516586405306487e-07
BLOCK 4048,5.96736610954982e-07
BLOCK 4049,6.508593776904168e-07
BLOCK 4050,6.083019766283851e-07
BLOCK 4051,8.197693411629898e-07
BLOCK 4052,7.571561298855261e-07
BLOCK 4053,7.31396381002077e-07
BLOCK 4054,6.882480323804333e-07
BLOCK 4055,6.890354178949176e-07
BLOCK 4056,7.054310764245788e-07
BLOCK 4058,7.447748579806188e-07
BLOCK 4059,7.330452518997184e-07
BLOCK 4061,5.328475409503004e-07
BLOCK 4062,5.700827742878139e-07
BLOCK 2035,1.4841157398973564e-06
BLOCK 2037,1.7286987992925163e-06
BLOCK 2038,2.1354289422700198e-06
BLOCK 2040,6.25185870594646e-07
BLOCK 2041,1.0206766411593115e-06
BLOCK 2042,8.879993279944255e-07
BLOCK 2043,7.221930945753607e-07
BLOCK 2044,7.086572953389632e-07
BLOCK 1045,2.806284514922551e-07
BLOCK 1047,1.1442305357651304e-07
BLOCK 1041,2.3745162968226326e-07
BLOCK 1042,1.7902469208288905e-07
BLOCK 1043,3.1099021133226866e-07
BLOCK 1044,3.879712139809441e-07
BLOCK 1046,4.23847904117177e-07
BLOCK 2033,1.4208732184263602e-06
BLOCK 2045,6.142977141517972e-07
BLOCK 2046,5.7156942353236e-07
BLOCK 2047,6.22505023892522e-07
BLOCK 2048,6.638084851757334e-07
BLOCK 2049,6.358376242881402e-07
BLOCK 2050,6.085701012660566e-07
BLOCK 2052,7.551289017033709e-07
BLOCK 2062,5.354103497150237e-07
BLOCK 2031,5.687537694836171e-07
BLOCK 2032,5.420057953782725e-07
BLOCK 2034,1.2635033317281417e-06
BLOCK 2036,2.2776141284189755e-06
BLOCK 2039,1.0403366720697844e-06
BLOCK 2053,7.024852739557314e-07
BLOCK 2057,9.078333472124417e-08
BLOCK 2058,3.304976816540939e-07
BLOCK 2065,1.4299720651560832e-06
BLOCK 2066,1.2887089572935745e-06
BLOCK 2067,1.048566267831864e-06
BLOCK 4063,6.151609303100763e-07
BLOCK 4064,7.087934077743749e-07
BLOCK 4065,1.321218982366581e-07
