,ethyl_acryl_100 Cumulative Hazard Index PAC2
BLOCK 5020,5.369826815876344e-15
BLOCK 5021,1.7799198512762234e-13
BLOCK 5022,4.268217679753947e-25
BLOCK 5023,2.689178475014403e-21
BLOCK 5024,4.1062216531652226e-23
BLOCK 5025,1.0272679421390857e-17
BLOCK 5026,9.01311398535913e-15
BLOCK 5027,1.0992148160110336e-07
BLOCK 5028,1.2664246938172544e-06
BLOCK 5029,3.4413811285450983e-09
BLOCK 5032,8.154225294115408e-33
BLOCK 5033,3.8057807675689e-16
BLOCK 5034,2.8783156767334857e-08
BLOCK 5035,2.450206734969934e-16
BLOCK 2063,2.0074796696765274e-06
BLOCK 4034,1.2840111922379128e-06
BLOCK 4035,1.075347412273517e-06
BLOCK 4036,1.1156312032083652e-06
BLOCK 4037,9.749385649729705e-07
BLOCK 4038,5.784256577323304e-07
BLOCK 4039,4.415092449730774e-07
BLOCK 4040,3.3685806941846487e-07
BLOCK 4041,1.1610988029991618e-06
BLOCK 4042,7.453714571306366e-07
BLOCK 4043,1.2421611313482829e-06
BLOCK 4044,1.5968890437030302e-06
BLOCK 4045,1.8720634122893449e-06
BLOCK 4046,1.6981767332886742e-06
BLOCK 4048,1.5503230410242667e-06
BLOCK 4049,1.6923961836120051e-06
BLOCK 4050,1.5820260058840132e-06
BLOCK 4051,2.141943493908921e-06
BLOCK 4052,1.977717474268371e-06
BLOCK 4053,1.9098573229879493e-06
BLOCK 4054,1.7968699109870551e-06
BLOCK 4055,1.799701297314487e-06
BLOCK 4056,1.8444332521739833e-06
BLOCK 4058,1.9485348151416576e-06
BLOCK 4059,1.9169739306129792e-06
BLOCK 4061,1.375306069280439e-06
BLOCK 4062,1.47740212121187e-06
BLOCK 2035,3.876450224847491e-06
BLOCK 2037,4.5346453147924624e-06
BLOCK 2038,5.506444219246024e-06
BLOCK 2040,1.592836753711327e-06
BLOCK 2041,2.593650342324343e-06
BLOCK 2042,2.263030211523267e-06
BLOCK 2043,1.8635958076805852e-06
BLOCK 2044,1.8280946345963353e-06
BLOCK 1045,7.105431100848561e-07
BLOCK 1047,2.8989243082315396e-07
BLOCK 1041,6.073298956746253e-07
BLOCK 1042,4.4758463685523606e-07
BLOCK 1043,7.822351911273433e-07
BLOCK 1044,9.905160067072866e-07
BLOCK 1046,1.0850287608492284e-06
BLOCK 2033,3.6182957690122794e-06
BLOCK 2045,1.5849469680301344e-06
BLOCK 2046,1.4731051462780082e-06
BLOCK 2047,1.6061945409700067e-06
BLOCK 2048,1.7128355273132994e-06
BLOCK 2049,1.6404266751976732e-06
BLOCK 2050,1.5695684831983782e-06
BLOCK 2052,1.943256342867745e-06
BLOCK 2062,1.380512137705509e-06
BLOCK 2031,1.4632980726914978e-06
BLOCK 2032,1.390691886204336e-06
BLOCK 2034,3.300333830608644e-06
BLOCK 2036,5.879552791126348e-06
BLOCK 2039,2.6312138953177932e-06
BLOCK 2053,1.8111989800018832e-06
BLOCK 2057,2.2277237721192793e-07
BLOCK 2058,8.332240709353492e-07
BLOCK 2065,3.6894622527126354e-06
BLOCK 2066,3.324149303705655e-06
BLOCK 2067,2.6905693686134953e-06
BLOCK 4063,1.599221989920582e-06
BLOCK 4064,1.8524673386547873e-06
BLOCK 4065,3.326597713049081e-07
