,OBJECTID,GEOID,NAME,County_Name,State_Name,Lattitude,Longitude,Total Population,Population of one race,Population of one race: White alone,Population of one race: Black or African American alone,Population of one race: American Indian and Alaska Native alone,Population of one race: Asian alone,Population of one race: Native Hawaiian and Other Pacific Islander alone,Population of one race: Some Other Race alone,Hispanic or Latino Population,Non-Hispanic or Latino Population,Total population 18 years and over,Total population 18 years and over: Hispanic or Latino,Total population 18 years and over: Not Hispanic or Latino,Total housing units,Total occupied housing units,Total vacant housing units,Total group quarters population,Group quarters population: Institutionalized population,Group quarters population: Correctional facilities for adults,Group quarters population: Juvenile facilities,Group quarters population: Nursing facilities/Skilled-nursing facilities,Group quarters population: Other institutional facilities,Group quarters population: Noninstitutionalized population:,Group quarters population: College/University student housing,Group quarters population: Military quarters,Group quarters population: Other noninstitutional facilities,Percent of Population 18 Years and Over,Percent Hispanic or Latino,"Percent White alone, not Hispanic or Latino","Percent Black or African American alone, not Hispanic or Latino","Percent American Indian and Alaska Native alone, not Hispanic or Latino","Percent Asian alone, not Hispanic or Latino","Percent Native Hawaiian and Other Pacific Islander alone, not Hispanic or Latino","Percent Some Other Race alone, not Hispanic or Latino","Percent Population of two or more races, not Hispanic or Latino",Percent of Housing Units that are Occupied,Percent of Housing Units that are Vacant,STATE,COUNTY,TRACT,BLKGRP,BLOCK,TRIBAL TRACT,TRIBAL BLKGRP,URBAN AREA,URBAN AREA TYPE,URBAN/ RURAL,AREALAND,AREAWATR,POP100,Total Housing Count,Shape_Length,Shape_Area,y,x,Additional Cancer Prob,Expected Cancers
238,239,390299515003007,BLOCK 3007,Columbiana County,Ohio,40.8338831,-80.5351051,10,10,10,0,0,0,0,0,0,10,9,0,9,7,5,2,0,0,0,0,0,0,0,0,0,0,90.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4000015258789,28.600000381469727,39,29,951500,3,3007,999999,9,,,,5435,0,10,7,429.5732549235134,9502.834257236636,-245.07269155502212,-1137.493040200624,3.7051895907562936e-28,3.705189590756294e-27
239,240,390299515003008,BLOCK 3008,Columbiana County,Ohio,40.8338575,-80.533873,16,13,13,0,0,0,0,0,0,16,14,0,14,5,5,0,0,0,0,0,0,0,0,0,0,0,87.5,0.0,81.30000305175781,0.0,0.0,0.0,0.0,0.0,18.799999237060547,100.0,0.0,39,29,951500,3,3008,999999,9,,,,4683,0,16,5,378.2212031381778,8189.364704420854,-247.92017528535504,-1033.8061068206475,1.303450211351197e-28,2.085520338161915e-27
240,241,390299515003009,BLOCK 3009,Columbiana County,Ohio,40.8338046,-80.5319859,25,25,25,0,0,0,0,0,0,25,18,0,18,16,16,0,0,0,0,0,0,0,0,0,0,0,72.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3009,999999,9,,,,12481,0,25,16,750.3696482832426,21824.04433682782,-253.8042334634004,-874.9978833792102,2.2205090759945226e-28,5.5512726899863066e-27
241,242,390299515003010,BLOCK 3010,Columbiana County,Ohio,40.8337636,-80.529537,12,11,11,0,0,0,0,0,0,12,12,0,12,9,0,9,0,0,0,0,0,0,0,0,0,0,100.0,0.0,91.6999969482422,0.0,0.0,0.0,0.0,0.0,8.300000190734863,0.0,100.0,39,29,951500,3,3010,999999,9,,,,9745,0,12,9,618.744577840832,17040.158459201106,-258.3646566261573,-668.9115823544297,1.728877535289765e-28,2.074653042347718e-27
242,243,390299515003011,BLOCK 3011,Columbiana County,Ohio,40.8334006,-80.5338833,12,11,11,0,0,0,0,0,0,12,11,0,11,7,5,2,0,0,0,0,0,0,0,0,0,0,91.6999969482422,0.0,91.6999969482422,0.0,0.0,0.0,0.0,0.0,8.300000190734863,71.4000015258789,28.600000381469727,39,29,951500,3,3011,999999,9,,,,4639,0,12,7,371.97653855053227,8112.033195088671,-298.74108608824497,-1034.672899624446,2.3996652817309084e-28,2.87959833807709e-27
243,244,390299515003012,BLOCK 3012,Columbiana County,Ohio,40.8334266,-80.5351223,9,9,9,0,0,0,0,0,0,9,6,0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,66.69999694824219,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3012,999999,9,,,,6281,0,9,7,449.28743531344674,10982.471069528112,-295.84911042416115,-1138.9405000282295,7.94472058534889e-28,7.150248526814001e-27
244,245,390299515003013,BLOCK 3013,Columbiana County,Ohio,40.8327438,-80.5274992,19,18,18,0,0,0,0,0,0,19,14,0,14,9,9,0,0,0,0,0,0,0,0,0,0,0,73.69999694824219,0.0,94.6999969482422,0.0,0.0,0.0,0.0,0.0,5.300000190734863,100.0,0.0,39,29,951500,3,3013,999999,9,,,,9291,0,19,9,562.7150168639919,16245.532416996286,-371.79684055278057,-497.4212542561836,7.239142039161447e-30,1.3754369874406749e-28
245,246,390299515003014,BLOCK 3014,Columbiana County,Ohio,40.8332694,-80.5275293,20,19,18,1,0,0,0,0,1,19,10,0,10,8,8,0,0,0,0,0,0,0,0,0,0,0,50.0,5.0,90.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3014,999999,9,,,,8380,0,20,8,546.7723649098793,14652.513741372446,-313.3344402077932,-499.9543089608578,2.4469115830439417e-28,4.893823166087884e-27
246,247,390299515003015,BLOCK 3015,Columbiana County,Ohio,40.8332675,-80.5289198,22,21,20,0,0,0,0,1,0,22,14,0,14,5,3,2,0,0,0,0,0,0,0,0,0,0,63.59999847412109,0.0,90.9000015258789,0.0,0.0,0.0,0.0,4.5,4.5,60.0,40.0,39,29,951500,3,3015,999999,9,,,,4735,0,22,5,370.7058049062464,8279.581531311864,-313.5457768913405,-616.9713377350462,7.556883824526356e-37,1.6625144413957984e-35
247,248,390299515003016,BLOCK 3016,Columbiana County,Ohio,40.8332677,-80.5300106,17,12,12,0,0,0,0,0,2,15,17,2,15,4,4,0,0,0,0,0,0,0,0,0,0,0,100.0,11.800000190734863,70.5999984741211,0.0,0.0,0.0,0.0,0.0,17.600000381469727,100.0,0.0,39,29,951500,3,3016,999999,9,,,,5816,0,17,4,420.6240319774699,10169.760786001909,-313.5235309244652,-708.7672204750862,9.003888892563216e-42,1.5306611117357467e-40
248,249,390299515003017,BLOCK 3017,Columbiana County,Ohio,40.8332831,-80.5315893,17,14,14,0,0,0,0,0,1,16,16,1,15,8,8,0,0,0,0,0,0,0,0,0,0,0,94.0999984741211,5.900000095367432,82.4000015258789,0.0,0.0,0.0,0.0,0.0,11.800000190734863,100.0,0.0,39,29,951500,3,3017,999999,9,,,,9595,0,17,8,587.0591897921504,16777.94011105716,-311.8105914927488,-841.6221526588549,1.464267455698732e-36,2.4892546746878447e-35
249,250,390299515003018,BLOCK 3018,Columbiana County,Ohio,40.8333112,-80.5329458,24,22,22,0,0,0,0,0,2,22,18,2,16,6,6,0,0,0,0,0,0,0,0,0,0,0,75.0,8.300000190734863,91.6999969482422,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3018,999999,9,,,,4092,0,24,6,339.4856383888177,7155.244143259327,-308.6850331789499,-955.7779234970052,7.727855382834012e-37,1.8546852918801628e-35
250,251,390299515003019,BLOCK 3019,Columbiana County,Ohio,40.8294978,-80.5337297,281,272,272,0,0,0,0,0,1,280,225,0,225,155,146,9,0,0,0,0,0,0,0,0,0,0,80.0999984741211,0.4000000059604645,96.4000015258789,0.0,0.0,0.0,0.0,0.0,3.200000047683716,94.1999969482422,5.800000190734863,39,29,951500,3,3019,999999,9,,,,495458,0,281,155,5684.243871887335,866235.9609325366,-732.8488792165401,-1021.7467467382542,8.074484736407842e-41,2.2689302109306037e-38
251,252,390299515003020,BLOCK 3020,Columbiana County,Ohio,40.8308002,-80.5352773,4,4,3,0,1,0,0,0,0,4,2,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,50.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3020,999999,9,,,,4939,0,4,3,376.8949299608655,8634.87713797616,-587.9831444183399,-1151.9844694061949,3.358475601059561e-57,1.3433902404238243e-56
252,253,390299515003021,BLOCK 3021,Columbiana County,Ohio,40.8313233,-80.5352766,20,17,17,0,0,0,0,0,0,20,17,0,17,4,4,0,0,0,0,0,0,0,0,0,0,0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,15.0,100.0,0.0,39,29,951500,3,3021,999999,9,,,,4646,0,20,4,365.2524200247661,8123.964156367325,-529.7988186561109,-1151.9255611565234,9.152492074095757e-52,1.8304984148191514e-50
253,254,390299515003022,BLOCK 3022,Columbiana County,Ohio,40.8308087,-80.5362611,9,9,8,0,0,0,0,1,0,9,5,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,55.59999847412109,0.0,88.9000015258789,0.0,0.0,0.0,0.0,11.100000381469728,0.0,100.0,0.0,39,29,951500,3,3022,999999,9,,,,4703,0,9,6,369.58686999460247,8222.329853491887,-587.0376908363951,-1234.7758053374469,3.7728278328324944e-56,3.395545049549245e-55
254,255,390299515003023,BLOCK 3023,Columbiana County,Ohio,40.8308227,-80.5369954,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3023,999999,9,,,,2187,0,1,1,251.23356184099092,3823.6417555871194,-585.4804731706838,-1296.5705582849616,1.298806682346015e-68,1.298806682346015e-68
255,256,390299515003024,BLOCK 3024,Columbiana County,Ohio,40.82971,-80.5394357,14,14,14,0,0,0,0,0,0,14,11,0,11,7,7,0,0,0,0,0,0,0,0,0,0,0,78.5999984741211,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3024,999999,9,,,,5403,0,14,7,403.9035268534834,9446.964956606802,-709.245908605855,-1501.9331287533803,9.733381330368652e-85,1.3626733862516111e-83
256,257,390299515003025,BLOCK 3025,Columbiana County,Ohio,40.8328815,-80.5351673,17,17,17,0,0,0,0,0,0,17,17,0,17,3,3,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3025,999999,9,,,,6893,0,17,3,449.78755322529753,12051.746774503932,-356.4804925179188,-1142.727458879609,6.874490007003305e-99,1.1686633011905619e-97
257,258,390299515003026,BLOCK 3026,Columbiana County,Ohio,40.8328598,-80.5339553,10,6,6,0,0,0,0,0,0,10,6,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,39,29,951500,3,3026,999999,9,,,,7144,0,10,5,454.3645010362113,12491.45912009809,-358.8941798987807,-1040.7320337902115,1.670613638672283e-68,1.670613638672283e-67
258,259,390299515003027,BLOCK 3027,Columbiana County,Ohio,40.8327728,-80.5329497,20,20,20,0,0,0,0,0,0,20,14,0,14,8,8,0,0,0,0,0,0,0,0,0,0,0,70.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3027,999999,9,,,,3903,0,20,8,333.2800119364319,6823.898591708732,-368.5711753898112,-956.106126599264,1.3579918241426457e-35,2.7159836482852914e-34
259,260,390299515003028,BLOCK 3028,Columbiana County,Ohio,40.8327472,-80.5315727,19,19,19,0,0,0,0,0,0,19,16,0,16,10,0,10,0,0,0,0,0,0,0,0,0,0,84.19999694824219,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39,29,951500,3,3028,999999,9,,,,9885,0,19,10,593.4648598589599,17284.323355618886,-371.4186591201442,-840.2251856140308,9.574259409277534e-31,1.8191092877627317e-29
260,261,390299515003029,BLOCK 3029,Columbiana County,Ohio,40.8327351,-80.5300079,14,14,14,0,0,0,0,0,2,12,13,2,11,5,5,0,0,0,0,0,0,0,0,0,0,0,92.9000015258789,14.300000190734863,85.69999694824219,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3029,999999,9,,,,6213,0,14,5,429.5345379863487,10862.716294773876,-372.76454010230816,-708.5400029431148,1.5630394282657035e-73,2.1882551995719847e-72
261,262,390299515003030,BLOCK 3030,Columbiana County,Ohio,40.8327357,-80.5289028,9,7,7,0,0,0,0,0,2,7,6,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,66.69999694824219,22.200000762939453,55.59999847412109,0.0,0.0,0.0,0.0,0.0,22.200000762939453,100.0,0.0,39,29,951500,3,3030,999999,9,,,,5147,0,9,5,385.0697760675987,8999.030366725989,-372.6978022023895,-615.5407088322952,4.515827126795704e-68,4.0642444141161334e-67
262,263,390299515003031,BLOCK 3031,Columbiana County,Ohio,40.8175071,-80.5385415,44,42,42,0,0,0,0,0,0,44,39,0,39,22,22,0,0,0,0,0,0,0,0,0,0,0,88.5999984741211,0.0,95.5,0.0,0.0,0.0,0.0,0.0,4.5,100.0,0.0,39,29,951500,3,3031,999999,9,,,,801333,0,44,22,5160.741244799806,1400509.8273738353,-2066.572440523043,-1426.6820487894245,1.1411864184170464e-34,5.0212202410350044e-33
263,264,390299515003032,BLOCK 3032,Columbiana County,Ohio,40.8252562,-80.5381592,41,41,41,0,0,0,0,0,0,41,29,0,29,18,18,0,0,0,0,0,0,0,0,0,0,0,70.69999694824219,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3032,999999,9,,,,35181,0,41,18,1520.721138508682,61500.34531234337,-1204.6413398433024,-1394.5097295314774,4.680063948141969e-50,1.918826218738207e-48
264,265,390299515003033,BLOCK 3033,Columbiana County,Ohio,40.8213061,-80.5272689,119,118,118,0,0,0,0,0,0,119,94,0,94,57,53,4,0,0,0,0,0,0,0,0,0,0,79.0,0.0,99.1999969482422,0.0,0.0,0.0,0.0,0.0,0.800000011920929,93.0,7.0,39,29,951500,3,3033,999999,9,,,,2456252,0,119,57,8849.528911168496,4293335.114042793,-1644.0103040835002,-478.0404403537934,2.3707681548543823e-38,2.821214104276715e-36
265,266,390299515003034,BLOCK 3034,Columbiana County,Ohio,40.8037687,-80.5388952,71,70,69,0,0,0,0,1,2,69,53,2,51,25,25,0,0,0,0,0,0,0,0,0,0,0,74.5999984741211,2.799999952316284,94.4000015258789,0.0,0.0,0.0,0.0,1.399999976158142,1.399999976158142,100.0,0.0,39,29,951500,3,3034,999999,9,,,,2566516,0,71,25,9133.410259229182,4483760.8153696,-3594.6923813646,-1456.4475453088055,3.3979344148169375e-84,2.4125334345200256e-82
266,267,390299515003035,BLOCK 3035,Columbiana County,Ohio,40.8310953,-80.5384863,36,36,36,0,0,0,0,0,0,36,20,0,20,12,6,6,0,0,0,0,0,0,0,0,0,0,55.59999847412109,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,39,29,951500,3,3035,999999,9,,,,22935,0,36,12,849.6403779374083,40101.10923843575,-555.1592206322631,-1422.0367126064086,1.8233043116794292e-89,6.563895522045946e-88
267,268,390299515003036,BLOCK 3036,Columbiana County,Ohio,40.8313123,-80.5369944,6,6,5,0,1,0,0,0,0,6,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,83.30000305175781,0.0,83.30000305175781,0.0,16.700000762939453,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3036,999999,9,,,,2208,0,6,2,252.1222436585313,3861.256836295313,-531.0223468215215,-1296.4864036446309,0.0,0.0
268,269,390299515003037,BLOCK 3037,Columbiana County,Ohio,40.8313153,-80.5362609,11,11,11,0,0,0,0,0,0,11,6,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,54.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3037,999999,9,,,,4645,0,11,4,369.015751041675,8121.273822492492,-530.6886573219284,-1234.7589744095887,0.0,0.0
269,270,390299515003038,BLOCK 3038,Columbiana County,Ohio,40.8039733,-80.5233073,37,37,37,0,0,0,0,0,0,37,21,0,21,13,13,0,0,0,0,0,0,0,0,0,0,0,56.79999923706055,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,3,3038,999999,9,,,,1422898,3824,37,13,7630.217155619555,2492536.4787280764,-3571.934757485273,-144.65341308904777,0.0,0.0
270,271,390299515004000,BLOCK 4000,Columbiana County,Ohio,40.8366079,-80.5405446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,39,29,951500,4,4000,999999,9,,,,11703,0,0,0,569.7319283039014,20465.877222008672,58.00635802864085,-1595.2522100802698,8.37025449080004e-189,0.0
271,272,390299515004001,BLOCK 4001,Columbiana County,Ohio,40.8366074,-80.5419413,40,36,36,0,0,0,0,0,0,40,29,0,29,11,11,0,0,0,0,0,0,0,0,0,0,0,72.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,0.0,39,29,951500,4,4001,999999,9,,,,12958,0,40,11,605.3725584943402,22660.24722491344,57.95074311251369,-1712.7909969763111,0.0,0.0
272,273,390299515004002,BLOCK 4002,Columbiana County,Ohio,40.8366049,-80.5429991,13,9,8,0,0,0,0,1,0,13,10,0,10,6,6,0,0,0,0,0,0,0,0,0,0,0,76.9000015258789,0.0,61.5,0.0,0.0,0.0,0.0,7.699999809265137,30.799999237060547,100.0,0.0,39,29,951500,4,4002,999999,9,,,,6138,0,13,6,435.19738169360295,10733.8314206754,57.67266852904773,-1801.8097760097708,0.0,0.0
273,274,390299515004003,BLOCK 4003,Columbiana County,Ohio,40.8366065,-80.5436765,17,17,17,0,0,0,0,0,0,17,12,0,12,9,9,0,0,0,0,0,0,0,0,0,0,0,70.5999984741211,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,4,4003,999999,9,,,,6140,0,17,9,436.1168917992411,10738.400245571618,57.850636262635774,-1858.816129651713,7.443240404824121e-42,1.2653508688201006e-40
274,275,390299515004004,BLOCK 4004,Columbiana County,Ohio,40.8358558,-80.5419075,43,43,43,0,0,0,0,0,0,43,31,0,31,19,19,0,0,0,0,0,0,0,0,0,0,0,72.0999984741211,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,4,4004,999999,9,,,,21422,0,43,19,1084.5599060427248,37461.120455322736,-25.649599543409614,-1709.94657011538,1.340294250638589e-47,5.7632652777459324e-46
275,276,390299515004005,BLOCK 4005,Columbiana County,Ohio,40.8353877,-80.5421458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,39,29,951500,4,4005,999999,9,,,,14471,0,0,0,1040.63770644315,25305.14714675036,-77.71628447787793,-1730.0006210236545,7.547717361552862e-217,0.0
276,277,390299515004006,BLOCK 4006,Columbiana County,Ohio,40.8348054,-80.5418636,17,17,17,0,0,0,0,0,0,17,12,0,12,14,6,8,0,0,0,0,0,0,0,0,0,0,70.5999984741211,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,42.900001525878906,57.09999847412109,39,29,951500,4,4006,999999,9,,,,11434,0,17,14,574.5436748108771,19993.662170880165,-142.48541636729774,-1706.2521813831345,2.8192303287657585e-173,4.792691558901789e-172
277,278,390299515004007,BLOCK 4007,Columbiana County,Ohio,40.8347639,-80.5405432,11,10,9,0,0,0,0,1,2,9,9,0,9,5,2,3,0,0,0,0,0,0,0,0,0,0,81.80000305175781,18.200000762939453,81.80000305175781,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,39,29,951500,4,4007,999999,9,,,,12564,0,11,5,594.6853657789798,21968.445934501746,-147.10145444618175,-1595.134393583398,8.859102807402505e-203,9.745013088142755e-202
278,279,390299515004008,BLOCK 4008,Columbiana County,Ohio,40.8347663,-80.5392408,6,4,4,0,0,0,0,0,0,6,4,0,4,4,1,3,0,0,0,0,0,0,0,0,0,0,66.69999694824219,0.0,66.69999694824219,0.0,0.0,0.0,0.0,0.0,33.29999923706055,25.0,75.0,39,29,951500,4,4008,999999,9,,,,11555,0,6,4,568.4260481481988,20204.806769202634,-146.83450284650723,-1485.5313892300833,5.5855493548760856e-65,3.351329612925651e-64
279,280,390299515004009,BLOCK 4009,Columbiana County,Ohio,40.8347565,-80.5380615,7,5,5,0,0,0,0,0,0,7,6,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,85.69999694824219,0.0,71.4000015258789,0.0,0.0,0.0,0.0,0.0,28.600000381469727,100.0,0.0,39,29,951500,4,4009,999999,9,,,,9790,0,7,8,516.207357208961,17118.501638586855,-147.92455521278814,-1386.287821103872,1.2338675287088239e-61,8.637072700961768e-61
280,281,390299515004010,BLOCK 4010,Columbiana County,Ohio,40.8340586,-80.5378462,21,19,19,0,0,0,0,0,0,21,21,0,21,12,12,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,90.5,0.0,0.0,0.0,0.0,0.0,9.5,100.0,0.0,39,29,951500,4,4010,999999,9,,,,8658,0,21,12,554.0949275468238,15139.05204844836,-225.5518558231645,-1368.1693268915058,2.64442513555254e-56,5.553292784660334e-55
281,282,390299515004011,BLOCK 4011,Columbiana County,Ohio,40.8341779,-80.5365103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,39,29,951500,4,4011,999999,9,,,,12701,0,0,0,597.8302824465785,22208.4041956503,-212.28213671890472,-1255.747141898099,3.0126093165670777e-51,0.0
282,283,390299515004012,BLOCK 4012,Columbiana County,Ohio,40.8331609,-80.5365091,28,28,28,0,0,0,0,0,0,28,23,0,23,15,15,0,0,0,0,0,0,0,0,0,0,0,82.0999984741211,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,4,4012,999999,9,,,,14736,0,28,15,641.6666008068304,25765.27883920029,-325.40287711281024,-1255.6461563288212,3.7067667273377354e-60,1.0378946836545658e-58
283,284,390299515004013,BLOCK 4013,Columbiana County,Ohio,40.8334651,-80.5379146,10,9,9,0,0,0,0,0,0,10,8,0,8,5,5,0,0,0,0,0,0,0,0,0,0,0,80.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,0.0,39,29,951500,4,4013,999999,9,,,,6197,0,10,5,446.9052166237433,10834.986292279564,-291.5667618448703,-1373.925504337394,1.0908181775231199e-89,1.0908181775231199e-88
284,285,390299515004014,BLOCK 4014,Columbiana County,Ohio,40.8337475,-80.5392227,22,21,21,0,0,0,0,0,0,22,12,0,12,16,16,0,0,0,0,0,0,0,0,0,0,0,54.5,0.0,95.5,0.0,0.0,0.0,0.0,0.0,4.5,100.0,0.0,39,29,951500,4,4014,999999,9,,,,12165,0,22,16,581.9767989643677,21269.85798798324,-260.1554569408762,-1484.008190228118,4.358525836405384e-73,9.588756840091844e-72
285,286,390299515004015,BLOCK 4015,Columbiana County,Ohio,40.8337433,-80.5405277,7,7,7,0,0,0,0,0,0,7,7,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,4,4015,999999,9,,,,13426,0,7,4,609.7874415749874,23477.584222199494,-260.6226222403065,-1593.8299966485415,2.1448000572633007e-71,1.5013600400843105e-70
286,287,390299515004016,BLOCK 4016,Columbiana County,Ohio,40.8333451,-80.5424674,57,55,55,0,0,0,0,0,0,57,44,0,44,28,28,0,0,0,0,0,0,0,0,0,0,0,77.19999694824219,0.0,96.5,0.0,0.0,0.0,0.0,0.0,3.5,100.0,0.0,39,29,951500,4,4016,999999,9,,,,32435,0,57,28,1070.0473207111968,56714.05772153839,-304.9143418321326,-1757.0647535065248,0.0,0.0
287,288,390299515004017,BLOCK 4017,Columbiana County,Ohio,40.8341871,-80.5433039,11,10,10,0,0,0,0,0,0,11,4,0,4,6,1,5,0,0,0,0,0,0,0,0,0,0,36.400001525878906,0.0,90.9000015258789,0.0,0.0,0.0,0.0,0.0,9.100000381469728,16.700000762939453,83.30000305175781,39,29,951500,4,4017,999999,9,,,,7894,0,11,6,482.71946794406807,13802.724376506509,-211.25882225325,-1827.4601105125912,1.5516965955927904e-70,1.7068662551520695e-69
288,289,390299515004018,BLOCK 4018,Columbiana County,Ohio,40.8348152,-80.5433281,10,9,7,0,0,0,0,2,3,7,7,0,7,10,5,5,0,0,0,0,0,0,0,0,0,0,70.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,39,29,951500,4,4018,999999,9,,,,7640,0,10,10,477.2932506879461,13360.252158880823,-141.39536400172435,-1829.49665281773,7.524039591580246e-303,7.524039591580246e-302
289,290,390299515004019,BLOCK 4019,Columbiana County,Ohio,40.8323191,-80.5368204,13,12,12,0,0,0,0,0,1,12,11,0,11,7,3,4,0,0,0,0,0,0,0,0,0,0,84.5999984741211,7.699999809265137,92.3000030517578,0.0,0.0,0.0,0.0,0.0,0.0,42.900001525878906,57.09999847412109,39,29,951500,4,4019,999999,9,,,,4675,0,13,7,361.7697472126056,8174.582936806754,-419.0361507262327,-1281.8434960979546,2.589021302428133e-96,3.365727693156573e-95
290,291,390299515004020,BLOCK 4020,Columbiana County,Ohio,40.8323179,-80.5360945,8,7,7,0,0,0,0,0,0,8,5,0,5,9,9,0,0,0,0,0,0,0,0,0,0,0,62.5,0.0,87.5,0.0,0.0,0.0,0.0,0.0,12.5,100.0,0.0,39,29,951500,4,4020,999999,9,,,,3353,0,8,9,307.84478464028274,5861.833428015744,-419.1696265260698,-1220.7556421302604,1.583942761159048e-57,1.2671542089272384e-56
291,292,390299515004021,BLOCK 4021,Columbiana County,Ohio,40.832179,-80.5352021,11,10,10,0,0,0,0,0,0,11,10,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,90.9000015258789,0.0,90.9000015258789,0.0,0.0,0.0,0.0,0.0,9.100000381469728,100.0,0.0,39,29,951500,4,4021,999999,9,,,,7103,0,11,5,514.961708937865,12418.937578807434,-434.61945036218384,-1145.6560403926044,1.4307570359009208e-86,1.573832739491013e-85
292,293,390299515004022,BLOCK 4022,Columbiana County,Ohio,40.8318003,-80.5354893,3,3,3,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39,29,951500,4,4022,999999,9,,,,2384,0,3,1,259.74265866962463,4168.8602034257865,-476.7421882059473,-1169.8252533252355,0.0,0.0
293,294,390299515004023,BLOCK 4023,Columbiana County,Ohio,40.8317979,-80.5360823,15,15,13,2,0,0,0,0,0,15,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,33.29999923706055,0.0,86.69999694824219,13.300000190734863,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39,29,951500,4,4023,999999,9,,,,2787,0,15,3,278.5973089450385,4873.568005142228,-477.00913980562166,-1219.7289555083496,4.41573938313681e-154,6.623609074705215e-153
294,295,390299515004024,BLOCK 4024,Columbiana County,Ohio,40.8317901,-80.5368125,6,3,3,0,0,0,0,0,1,5,6,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,100.0,16.700000762939453,50.0,0.0,0.0,0.0,0.0,0.0,33.29999923706055,100.0,0.0,39,29,951500,4,4024,999999,9,,,,3514,0,6,5,317.8672659521597,6143.492969036026,-477.8767325045637,-1281.178674432751,9.134523207538954e-158,5.480713924523372e-157
