,ethyl_acryl_20 Cumulative Hazard Index PAC1
BLOCK 3048,4.7329283830114495e-06
BLOCK 3049,1.0137774129976686e-05
BLOCK 3050,4.772443793245673e-06
BLOCK 2059,6.139885140824509e-06
BLOCK 2060,8.71910869459609e-06
BLOCK 2061,2.9408773745462634e-06
BLOCK 2064,7.719452098148276e-06
BLOCK 2014,4.577767535415561e-06
BLOCK 2015,5.479949014222425e-06
BLOCK 2016,2.4094731058831277e-06
BLOCK 2017,2.7139325566969644e-06
BLOCK 2018,6.5195287204940404e-06
BLOCK 2019,1.3810769069539986e-05
BLOCK 2020,3.7835220347702748e-06
BLOCK 2021,4.670002683137154e-06
BLOCK 2022,1.8899658814369852e-05
BLOCK 2023,7.500083106246637e-07
BLOCK 2024,3.5225716590687963e-07
BLOCK 3001,2.3768358150959827e-06
BLOCK 3002,2.584954572916699e-06
BLOCK 3003,3.0197813064575973e-06
BLOCK 3004,8.091808799470729e-06
BLOCK 3005,4.932945456070645e-06
BLOCK 3006,5.351697972506704e-06
BLOCK 3007,6.246515696993958e-06
BLOCK 3008,1.1214913547657547e-05
BLOCK 3009,1.158838391650457e-05
BLOCK 3018,9.381494968159044e-07
BLOCK 3019,1.8843228637173634e-06
BLOCK 3020,4.330028630405107e-07
BLOCK 3021,3.817370507422321e-07
BLOCK 3022,3.507299133272184e-07
BLOCK 3023,4.0478802303724625e-07
BLOCK 3024,1.375416461325551e-06
BLOCK 3029,8.582172271984602e-07
BLOCK 2030,3.8255208113903397e-07
BLOCK 3000,1.4090672582834566e-06
BLOCK 3016,1.484578098336765e-06
BLOCK 3032,1.610343719057675e-06
BLOCK 3033,8.189539217363842e-06
BLOCK 3034,1.3961036137340376e-06
BLOCK 3035,2.531425407439688e-06
BLOCK 3036,2.21252434373458e-16
BLOCK 3037,3.306149592665118e-16
BLOCK 3038,5.805560821861308e-06
BLOCK 4002,8.480639487633504e-07
BLOCK 4003,7.683873083995961e-07
BLOCK 4004,1.1998535657135486e-06
BLOCK 4005,1.31103511243923e-13
BLOCK 4006,1.464345510997792e-17
BLOCK 4007,2.4897302037092785e-16
BLOCK 4008,1.8138938967623155e-07
BLOCK 4009,2.0043998060504476e-07
BLOCK 4010,2.003710203694902e-07
BLOCK 4011,3.554689406986054e-07
BLOCK 4012,2.1873773824568052e-07
BLOCK 4013,4.696951117878366e-07
BLOCK 4014,2.3801606804392373e-07
BLOCK 4015,2.1911222238307065e-07
BLOCK 4016,2.9606830639107945e-10
BLOCK 4017,2.3257857888593636e-07
BLOCK 4018,9.51481811637111e-12
BLOCK 4019,8.727273443111588e-07
BLOCK 4020,2.3881561286494365e-07
BLOCK 4021,8.111991605391083e-07
BLOCK 4022,1.9190656543517782e-15
BLOCK 4023,1.346088058110315e-06
BLOCK 4024,1.3552587092337409e-06
BLOCK 4025,1.2817785228106908e-06
BLOCK 4026,1.582705608411296e-06
BLOCK 4027,1.77224919535492e-06
BLOCK 4028,1.7762300566232022e-06
BLOCK 4029,1.8156020528581654e-06
BLOCK 4030,1.5657598301710747e-06
BLOCK 4031,2.2817550280013136e-06
BLOCK 4032,1.6620802410491541e-06
BLOCK 4033,2.4876335456307238e-06
BLOCK 5000,5.300947670231658e-07
BLOCK 5001,4.952607874266103e-07
BLOCK 5002,4.874979773834961e-07
BLOCK 5003,4.793622445614225e-07
BLOCK 5004,4.313301748280748e-07
BLOCK 5005,1.896062026609155e-07
BLOCK 5006,4.436901334520513e-08
BLOCK 5007,2.2735812482322387e-08
BLOCK 5008,4.980387241466836e-09
BLOCK 5009,5.358654393671326e-09
BLOCK 5010,2.0080558555944906e-09
BLOCK 5011,3.992807938095513e-09
BLOCK 5012,6.131144453761419e-09
BLOCK 5013,1.2946927044005885e-09
BLOCK 5014,2.538955876177072e-16
BLOCK 5015,4.207807911844328e-11
BLOCK 5016,2.0692187962775856e-11
BLOCK 5017,2.915787451928403e-10
BLOCK 5018,4.464610587419086e-10
BLOCK 5019,1.246716585846321e-09
BLOCK 5020,8.450148114683093e-13
BLOCK 5021,5.4900538725163375e-12
BLOCK 5022,8.78193373497926e-21
BLOCK 5023,1.884855394997317e-17
BLOCK 5024,7.008800736593143e-18
BLOCK 5025,3.5322163827846567e-20
BLOCK 5026,2.1229393727758203e-12
BLOCK 5027,2.1217499878207116e-07
BLOCK 5028,2.006114466030581e-06
BLOCK 5029,2.246987524515322e-08
BLOCK 5032,3.59028389112531e-27
BLOCK 5033,2.5074623303029663e-14
BLOCK 5034,6.255833363231481e-08
BLOCK 5035,1.384699913477268e-12
BLOCK 2063,3.047274618641946e-06
BLOCK 4034,1.932425889556251e-06
BLOCK 4035,1.6295737947236466e-06
BLOCK 4036,1.6855681020963897e-06
BLOCK 4037,1.482238213935613e-06
BLOCK 4038,9.136133556522375e-07
BLOCK 4039,7.000243919175456e-07
BLOCK 4040,5.373635819427644e-07
BLOCK 4041,1.7646750637337803e-06
BLOCK 4042,1.1721514000639826e-06
BLOCK 4043,1.8900838166602307e-06
BLOCK 4044,2.3788346682161856e-06
BLOCK 4045,2.7758969796471765e-06
BLOCK 4046,2.531558101944751e-06
BLOCK 4048,2.3252403297049473e-06
BLOCK 4049,2.533542507761013e-06
BLOCK 4050,2.3685040675612486e-06
BLOCK 4051,3.1749980474652755e-06
BLOCK 4052,2.934284566693531e-06
BLOCK 4053,2.83553942916387e-06
BLOCK 4054,2.669301272853992e-06
BLOCK 4055,2.671490951983182e-06
BLOCK 4056,2.7336033494735454e-06
BLOCK 4058,2.8830367638400773e-06
BLOCK 4059,2.8387831620651253e-06
BLOCK 4061,2.089842029544043e-06
BLOCK 4062,2.2275618928719386e-06
BLOCK 2035,5.760087747936788e-06
BLOCK 2037,6.684592644800314e-06
BLOCK 2038,8.374871769856429e-06
BLOCK 2040,2.482257375170449e-06
BLOCK 2041,4.061569314957418e-06
BLOCK 2042,3.524766527248592e-06
BLOCK 2043,2.83346030873957e-06
BLOCK 2044,2.7811535715580935e-06
BLOCK 1045,1.1207171593424546e-06
BLOCK 1047,4.571472518672834e-07
BLOCK 1041,9.409082503638094e-07
BLOCK 1042,7.24057494886076e-07
BLOCK 1043,1.2494272721863937e-06
BLOCK 1044,1.5373155495703596e-06
BLOCK 1046,1.6752755951409403e-06
BLOCK 2033,5.639752798008254e-06
BLOCK 2045,2.410467754575134e-06
BLOCK 2046,2.245053468158402e-06
BLOCK 2047,2.442566213371272e-06
BLOCK 2048,2.6045252638085803e-06
BLOCK 2049,2.4951094511829796e-06
BLOCK 2050,2.388826200540155e-06
BLOCK 2052,2.9702366118043394e-06
BLOCK 2062,2.10587511595689e-06
BLOCK 2031,2.2369339370601663e-06
BLOCK 2032,2.137238878110552e-06
BLOCK 2034,4.90367210610858e-06
BLOCK 2036,8.925699217045739e-06
BLOCK 2039,4.158636540997941e-06
BLOCK 2053,2.7583003554898354e-06
BLOCK 2057,3.7391242644029816e-07
BLOCK 2058,1.3248683461023143e-06
BLOCK 2065,5.611507785767903e-06
BLOCK 2066,5.058452556401318e-06
BLOCK 2067,4.1315025999687075e-06
BLOCK 4063,2.3967757549264613e-06
BLOCK 4064,2.7478646130862727e-06
BLOCK 4065,5.307113468388158e-07
