,ethyl_acryl_50 Cumulative Hazard Index PAC1
BLOCK 3045,1.4652728799321314e-05
BLOCK 3046,1.4868381184865125e-05
BLOCK 3047,9.462876751807753e-06
BLOCK 3048,1.1831032735323137e-05
BLOCK 3049,2.534167599610944e-05
BLOCK 3050,1.1929810505489481e-05
BLOCK 2059,1.5348041680275543e-05
BLOCK 2060,2.179539854414006e-05
BLOCK 2061,7.351392979812987e-06
BLOCK 2064,1.9296529142458843e-05
BLOCK 2014,1.1443172848463958e-05
BLOCK 2015,1.3698380987103644e-05
BLOCK 2016,6.0230269473137395e-06
BLOCK 2017,6.78409270568997e-06
BLOCK 2018,1.6297047296956285e-05
BLOCK 2019,3.4523163618577937e-05
BLOCK 2020,9.457775276899891e-06
BLOCK 2021,1.1673735612937319e-05
BLOCK 2022,4.724400287184892e-05
BLOCK 2023,1.8748166371194646e-06
BLOCK 2024,8.805470363878021e-07
BLOCK 3001,5.941442603658559e-06
BLOCK 3002,6.461682851841863e-06
BLOCK 3003,7.548631333289763e-06
BLOCK 3004,2.0227319546635624e-05
BLOCK 3005,1.2331020976742739e-05
BLOCK 3006,1.3377788290555711e-05
BLOCK 3007,1.561458904768443e-05
BLOCK 3008,2.8034231361373717e-05
BLOCK 3009,2.896780563124064e-05
BLOCK 3018,2.345118393782603e-06
BLOCK 3019,4.7102942788188024e-06
BLOCK 3020,1.0823893016233138e-06
BLOCK 3021,9.542387245554342e-07
BLOCK 3022,8.767293206306961e-07
BLOCK 3023,1.0118598812123222e-06
BLOCK 3024,3.43816678846322e-06
BLOCK 3029,2.1453094759364904e-06
BLOCK 2030,9.562760787100954e-07
BLOCK 3000,3.522284621686249e-06
BLOCK 3016,3.7110411690595747e-06
BLOCK 3032,4.02542098960961e-06
BLOCK 3033,2.0471618990819167e-05
BLOCK 3034,3.489879038795159e-06
BLOCK 3035,6.327874507873199e-06
BLOCK 3036,5.530708648028963e-16
BLOCK 3037,8.264474104255982e-16
BLOCK 3038,1.4512321880232528e-05
BLOCK 4002,2.119929043397555e-06
BLOCK 4003,1.920759129107754e-06
BLOCK 4004,2.9993073346524914e-06
BLOCK 4005,3.2772309397501096e-13
BLOCK 4006,3.660465207676575e-17
BLOCK 4007,6.223647847268928e-16
BLOCK 4008,4.5342410309921413e-07
BLOCK 4009,5.010453951760296e-07
BLOCK 4010,5.008730133569407e-07
BLOCK 4011,8.88575599176917e-07
BLOCK 4012,5.467848089407547e-07
BLOCK 4013,1.1741099364887037e-06
BLOCK 4014,5.949753862045177e-07
BLOCK 4015,5.477209173560485e-07
BLOCK 4016,7.400901812454209e-10
BLOCK 4017,5.813831433011545e-07
BLOCK 4018,2.3784455520074136e-11
BLOCK 4019,2.181580819312382e-06
BLOCK 4020,5.96974030634634e-07
BLOCK 4021,2.027777106802171e-06
BLOCK 4022,4.797141799011096e-15
BLOCK 4023,3.3648537631151735e-06
BLOCK 4024,3.387777894829257e-06
BLOCK 4025,3.204097428822375e-06
BLOCK 4026,3.95633323561496e-06
BLOCK 4027,4.430140612449536e-06
BLOCK 4028,4.440091682097854e-06
BLOCK 4029,4.538510956300874e-06
BLOCK 4030,3.913973402365587e-06
BLOCK 4031,5.703766515286905e-06
BLOCK 4032,4.154748212791358e-06
BLOCK 4033,6.218406772747032e-06
BLOCK 5000,1.3250926348232883e-06
BLOCK 5001,1.2380171670457253e-06
BLOCK 5002,1.2186122548421433e-06
BLOCK 5003,1.198275137194369e-06
BLOCK 5004,1.0782080363693642e-06
BLOCK 5005,4.7396389908488027e-07
BLOCK 5006,1.1091045687598378e-07
BLOCK 5007,5.683334290627355e-08
BLOCK 5008,1.2449612527390168e-08
BLOCK 5009,1.3395177450048317e-08
BLOCK 5010,5.019593080506213e-09
BLOCK 5011,9.980933071167455e-09
BLOCK 5012,1.5326192341683432e-08
BLOCK 5013,3.236379367777632e-09
BLOCK 5014,6.346698630051786e-16
BLOCK 5015,1.0518374486221655e-10
BLOCK 5016,5.1724837847069606e-11
BLOCK 5017,7.28867500231641e-10
BLOCK 5018,1.1160311277859808e-09
BLOCK 5019,3.1164521296713732e-09
BLOCK 5020,2.1123070300830057e-12
BLOCK 5021,1.3723640382468725e-11
BLOCK 5022,2.1952444045195863e-20
BLOCK 5023,4.711625462072775e-17
BLOCK 5024,1.7520094165724413e-17
BLOCK 5025,8.82957954803874e-20
BLOCK 5026,5.306770604129872e-12
BLOCK 5027,5.303797465472355e-07
BLOCK 5028,5.01474013500949e-06
BLOCK 5029,5.616857219692093e-08
BLOCK 5032,8.974732513907155e-27
BLOCK 5033,6.267973337371384e-14
BLOCK 5034,1.5637880677168747e-07
BLOCK 5035,3.46137289204552e-12
BLOCK 2063,7.617357130541009e-06
BLOCK 4034,4.83053875059462e-06
BLOCK 4035,4.073490944676643e-06
BLOCK 4036,4.213461472415151e-06
BLOCK 4037,3.7051920949332287e-06
BLOCK 4038,2.28378471919166e-06
BLOCK 4039,1.7498704451199636e-06
BLOCK 4040,1.3432626936751098e-06
BLOCK 4041,4.4112073449458535e-06
BLOCK 4042,2.930059460584549e-06
BLOCK 4043,4.724695093143051e-06
BLOCK 4044,5.94643919240541e-06
BLOCK 4045,6.938986897408737e-06
BLOCK 4046,6.3282062080186825e-06
BLOCK 4048,5.8124679335901646e-06
BLOCK 4049,6.333166682437988e-06
BLOCK 4050,5.920615502580986e-06
BLOCK 4051,7.936630938465192e-06
BLOCK 4052,7.334912754630765e-06
BLOCK 4053,7.088076787545184e-06
BLOCK 4054,6.67252664395512e-06
BLOCK 4055,6.67800024578486e-06
BLOCK 4056,6.833264333577867e-06
BLOCK 4058,7.206807196273081e-06
BLOCK 4059,7.096185236909676e-06
BLOCK 4061,5.224036254581524e-06
BLOCK 4062,5.568298427908525e-06
BLOCK 2035,1.4398651572414677e-05
BLOCK 2037,1.6709662180143237e-05
BLOCK 2038,2.0934899927697774e-05
BLOCK 2040,6.204967809898046e-06
BLOCK 2041,1.015281779765079e-05
BLOCK 2042,8.810956936921902e-06
BLOCK 2043,7.082879552385484e-06
BLOCK 2044,6.952126946431563e-06
BLOCK 1045,2.8014878583018796e-06
BLOCK 1047,1.1427437020003098e-06
BLOCK 1041,2.352014526766803e-06
BLOCK 1042,1.8099466611414598e-06
BLOCK 1043,3.1232281077190653e-06
BLOCK 1044,3.842870442910782e-06
BLOCK 1046,4.187733006470992e-06
BLOCK 2033,1.4097846950709827e-05
BLOCK 2045,6.025513298317383e-06
BLOCK 2046,5.612022605216875e-06
BLOCK 2047,6.105750708655904e-06
BLOCK 2048,6.510604252264029e-06
BLOCK 2049,6.2370945018139786e-06
BLOCK 2050,5.97141530369102e-06
BLOCK 2052,7.424783081875634e-06
BLOCK 2062,5.264114606681579e-06
BLOCK 2031,5.591725987468858e-06
BLOCK 2032,5.34251547538577e-06
BLOCK 2034,1.2257845569543086e-05
BLOCK 2036,2.2311818619855246e-05
BLOCK 2039,1.0395459442712326e-05
BLOCK 2053,6.895000126515692e-06
BLOCK 2057,9.34679293529588e-07
BLOCK 2058,3.3118102587380684e-06
BLOCK 2065,1.402724210791849e-05
BLOCK 2066,1.2644754566682015e-05
BLOCK 2067,1.0327631975534207e-05
BLOCK 4063,5.9912870259239626e-06
BLOCK 4064,6.868913610937492e-06
BLOCK 4065,1.326633916539927e-06
