,ethyl_acryl_80 Cumulative Hazard Index PAC1
BLOCK 1004,1.1282433863094424e-05
BLOCK 1010,1.796072560006171e-05
BLOCK 1017,7.3854807527954795e-06
BLOCK 1018,5.132025035333078e-06
BLOCK 1019,4.42788368210932e-06
BLOCK 2000,7.027315791578706e-06
BLOCK 2001,8.809229226083185e-06
BLOCK 2002,9.280339841295678e-06
BLOCK 2003,8.673650608562908e-06
BLOCK 2004,4.26003558919805e-06
BLOCK 2005,2.9274591759359927e-06
BLOCK 2006,2.76753877092422e-06
BLOCK 2007,2.9197387159022075e-06
BLOCK 2010,3.699268023067086e-06
BLOCK 2011,8.890847608716575e-06
BLOCK 2012,1.5227128227135614e-05
BLOCK 2026,3.190483832628792e-06
BLOCK 2027,3.691974122632331e-06
BLOCK 2051,1.0659886704338066e-05
BLOCK 2054,1.0805811125194732e-05
BLOCK 2055,2.1882580539550743e-05
BLOCK 2056,2.0800224405608358e-05
BLOCK 5030,3.94211891491797e-14
BLOCK 5031,1.1220097318272185e-11
BLOCK 1012,1.4034086061112116e-05
BLOCK 1013,4.6376551155177424e-05
BLOCK 1014,1.0624502738611558e-05
BLOCK 1015,1.5021161574625943e-05
BLOCK 1021,4.038324491518483e-06
BLOCK 1022,4.010382736624241e-06
BLOCK 1023,3.7705966606616264e-06
BLOCK 1031,3.3247002913029867e-06
BLOCK 1032,3.208702257077092e-06
BLOCK 1034,5.814713029474187e-06
BLOCK 1036,1.8931618263663165e-06
BLOCK 1048,5.836885073202502e-06
BLOCK 1049,5.0596550457242e-06
BLOCK 1050,3.5136146197245587e-06
BLOCK 1051,1.0642483972900576e-05
BLOCK 1053,9.639592126751616e-06
BLOCK 1055,1.3815565407977619e-14
BLOCK 1056,5.617606763850236e-17
BLOCK 1057,7.417072106459734e-17
BLOCK 1058,1.0333650297402337e-05
BLOCK 1059,1.6392556692841945e-06
BLOCK 1060,1.7904400311304402e-05
BLOCK 1061,2.2753771498608248e-05
BLOCK 1062,3.7009785179234975e-05
BLOCK 1063,1.424557925547248e-05
BLOCK 1064,1.2860393462126169e-05
BLOCK 1065,6.355778266214611e-06
BLOCK 1066,2.0315816679050156e-05
BLOCK 1067,4.920729178693728e-06
BLOCK 3039,2.997925396174065e-05
BLOCK 3040,2.1208919584008666e-05
BLOCK 3041,1.9219771284495896e-05
BLOCK 3042,2.3745431808141287e-05
BLOCK 3043,2.7975941717508064e-05
BLOCK 3044,1.7605578388497217e-05
BLOCK 3045,2.3443727893861863e-05
BLOCK 3046,2.3788762318206454e-05
BLOCK 3047,1.5140190656692418e-05
BLOCK 3048,1.892913708763484e-05
BLOCK 3049,4.054557786224215e-05
BLOCK 3050,1.9087177217733295e-05
BLOCK 2059,2.4556198219726596e-05
BLOCK 2060,3.4871688393684035e-05
BLOCK 2061,1.1761908585079704e-05
BLOCK 2064,3.0873606186769415e-05
BLOCK 2014,1.8308578161512343e-05
BLOCK 2015,2.191681295998488e-05
BLOCK 2016,9.636580788744342e-06
BLOCK 2017,1.0854252854682977e-05
BLOCK 2018,2.6074565873418512e-05
BLOCK 2019,5.523555816761593e-05
BLOCK 2020,1.5132028519029527e-05
BLOCK 2021,1.8677468542737484e-05
BLOCK 2022,7.558834692932803e-05
BLOCK 2023,2.999624963614268e-06
BLOCK 2024,1.408836906868725e-06
BLOCK 3001,9.506049392221131e-06
BLOCK 3002,1.033841113076701e-05
BLOCK 3003,1.2077481360121931e-05
BLOCK 3004,3.236283029380052e-05
BLOCK 3005,1.9729096497414843e-05
BLOCK 3006,2.140387860860471e-05
BLOCK 3007,2.4982662398374882e-05
BLOCK 3008,4.4853549175089876e-05
BLOCK 3009,4.634722734597671e-05
BLOCK 3018,3.752087290749297e-06
BLOCK 3019,7.5362656939202455e-06
BLOCK 3020,1.731775740206117e-06
BLOCK 3021,1.5267403983686354e-06
BLOCK 3022,1.4027287279341743e-06
BLOCK 3023,1.6189317393873987e-06
BLOCK 3024,5.500917115600889e-06
BLOCK 3029,3.43240172467452e-06
BLOCK 2030,1.5300000762811559e-06
BLOCK 3000,5.63550198508904e-06
BLOCK 3016,5.937504239782382e-06
BLOCK 3032,6.440498260161539e-06
BLOCK 3033,3.27536987642745e-05
BLOCK 3034,5.583654463856283e-06
BLOCK 3035,1.0124323608306708e-05
BLOCK 3036,8.848892952323346e-16
BLOCK 3037,1.3222798615846848e-15
BLOCK 3038,2.3219082938603745e-05
BLOCK 4002,3.391794138031761e-06
BLOCK 4003,3.0731309498159174e-06
BLOCK 4004,4.798761103591431e-06
BLOCK 4005,5.243426767060989e-13
BLOCK 4006,5.856584904355357e-17
BLOCK 4007,9.957565490828578e-16
BLOCK 4008,7.254588165221966e-07
BLOCK 4009,8.016508097470146e-07
BLOCK 4010,8.013750063443916e-07
BLOCK 4011,1.4216822576552295e-06
BLOCK 4012,8.748318796358285e-07
BLOCK 4013,1.878524761189571e-06
BLOCK 4014,9.519347043651115e-07
BLOCK 4015,8.763296123290266e-07
BLOCK 4016,1.1841120560997624e-09
BLOCK 4017,9.301877077163729e-07
BLOCK 4018,3.805409292377716e-11
BLOCK 4019,3.4904342943136052e-06
BLOCK 4020,9.55132448404324e-07
BLOCK 4021,3.2443550530652335e-06
BLOCK 4022,7.675217943670409e-15
BLOCK 4023,5.383619468120035e-06
BLOCK 4024,5.420297080424772e-06
BLOCK 4025,5.126416334834055e-06
BLOCK 4026,6.3299608628186235e-06
BLOCK 4027,7.088032029544156e-06
BLOCK 4028,7.103953307572501e-06
BLOCK 4029,7.261419859743582e-06
BLOCK 4030,6.262186974560099e-06
BLOCK 4031,9.125778002572498e-06
BLOCK 4032,6.64741618453356e-06
BLOCK 4033,9.94917999986334e-06
BLOCK 5000,2.1200905026234106e-06
BLOCK 5001,1.98077354666484e-06
BLOCK 5002,1.94972653230079e-06
BLOCK 5003,1.917188029827315e-06
BLOCK 5004,1.7250858979106534e-06
BLOCK 5005,7.58321595508845e-07
BLOCK 5006,1.7745190040676245e-07
BLOCK 5007,9.093087333022473e-08
BLOCK 5008,1.9918837813313494e-08
BLOCK 5009,2.1431700506425303e-08
BLOCK 5010,8.031130305417935e-09
BLOCK 5011,1.5969058204239398e-08
BLOCK 5012,2.452124022960545e-08
BLOCK 5013,5.1780660311546755e-09
BLOCK 5014,1.01544413839265e-15
BLOCK 5015,1.682894106059898e-10
BLOCK 5016,8.275748773136336e-11
BLOCK 5017,1.1661562552704417e-09
BLOCK 5018,1.7856011968300527e-09
BLOCK 5019,4.9861876734964245e-09
BLOCK 5020,3.3795992486977017e-12
BLOCK 5021,2.1957226892421116e-11
BLOCK 5022,3.5122954355412477e-20
BLOCK 5023,7.538395529148234e-17
BLOCK 5024,2.803138759485567e-17
BLOCK 5025,1.412694271329282e-19
BLOCK 5026,8.490601835483925e-12
BLOCK 5027,8.485844943124002e-07
BLOCK 5028,8.0233658039884e-06
BLOCK 5029,8.986726914868864e-08
BLOCK 5032,1.4359181136689003e-26
BLOCK 5033,1.0028484344439802e-13
BLOCK 5034,2.501992799110602e-07
BLOCK 5035,5.538045870613773e-12
BLOCK 2063,1.2187439642440067e-05
BLOCK 4034,7.728651611632988e-06
BLOCK 4035,6.517408094629639e-06
BLOCK 4036,6.741354842733912e-06
BLOCK 4037,5.928145975930849e-06
BLOCK 4038,3.6539560827310816e-06
BLOCK 4039,2.7997164983223816e-06
BLOCK 4040,2.149161805407455e-06
BLOCK 4041,7.057739626157923e-06
BLOCK 4042,4.687967521105112e-06
BLOCK 4043,7.559306369625872e-06
BLOCK 4044,9.51404371659463e-06
BLOCK 4045,1.11020768151703e-05
BLOCK 4046,1.0124854314092606e-05
BLOCK 4048,9.299695537475381e-06
BLOCK 4049,1.0132790857114965e-05
BLOCK 4050,9.472726937600716e-06
BLOCK 4051,1.2698263829465112e-05
BLOCK 4052,1.1735540942567993e-05
BLOCK 4053,1.1340614145926502e-05
BLOCK 4054,1.0675752015056243e-05
BLOCK 4055,1.068450953958654e-05
BLOCK 4056,1.093292531768219e-05
BLOCK 4058,1.1530577628706085e-05
BLOCK 4059,1.1353587311754224e-05
BLOCK 4061,8.358230479619006e-06
BLOCK 4062,8.909034962945107e-06
BLOCK 2035,2.303721539689257e-05
BLOCK 2037,2.6734731715486113e-05
BLOCK 2038,3.349492808553912e-05
BLOCK 2040,9.927678244625642e-06
BLOCK 2041,1.624406628034414e-05
BLOCK 2042,1.4097147346595217e-05
BLOCK 2043,1.1332298796031387e-05
BLOCK 2044,1.112310032130501e-05
BLOCK 1045,4.482258557261311e-06
BLOCK 1047,1.8283401521333354e-06
BLOCK 1041,3.763120803169795e-06
BLOCK 1042,2.8958358273968433e-06
BLOCK 1043,4.997028943251736e-06
BLOCK 1044,6.148425336251199e-06
BLOCK 1046,6.7001904178010375e-06
BLOCK 2033,2.2555941103411377e-05
BLOCK 2045,9.640558842059631e-06
BLOCK 2046,8.978991742275338e-06
BLOCK 2047,9.768935203940524e-06
BLOCK 2048,1.0416683240719477e-05
BLOCK 2049,9.979079552444956e-06
BLOCK 2050,9.55400440684189e-06
BLOCK 2052,1.1879329551946935e-05
BLOCK 2062,8.422354097406261e-06
BLOCK 2031,8.946518037877552e-06
BLOCK 2032,8.547792072661001e-06
BLOCK 2034,1.961201903297759e-05
BLOCK 2036,3.569793802266474e-05
BLOCK 2039,1.6632282344426724e-05
BLOCK 2053,1.1031699897541565e-05
BLOCK 2057,1.4954461606188764e-06
BLOCK 2058,5.2987521713738255e-06
BLOCK 2065,2.2442976430069076e-05
BLOCK 2066,2.0231056576962692e-05
BLOCK 2067,1.6523761351099706e-05
BLOCK 4063,9.585798296921469e-06
BLOCK 4064,1.0989962608788714e-05
BLOCK 4065,2.1225564862410378e-06
