,ethyl_acryl_80 Cumulative Hazard Index PAC2
BLOCK 4011,1.7975292912882205e-07
BLOCK 4012,1.1061092731027717e-07
BLOCK 4013,2.3751462497799174e-07
BLOCK 4014,1.203595603220256e-07
BLOCK 4015,1.1080029581171601e-07
BLOCK 4016,1.49715317437901e-10
BLOCK 4017,1.1760994005609314e-07
BLOCK 4018,4.811437036339641e-12
BLOCK 4019,4.4131927859137544e-07
BLOCK 4020,1.2076387278675363e-07
BLOCK 4021,4.102058113070985e-07
BLOCK 4022,9.704298549468334e-16
BLOCK 4023,6.806875189577055e-07
BLOCK 4024,6.853249182146265e-07
BLOCK 4025,6.481675825652256e-07
BLOCK 4026,8.003398792069527e-07
BLOCK 4027,8.961879577584567e-07
BLOCK 4028,8.982009929114657e-07
BLOCK 4029,9.181105569790733e-07
BLOCK 4030,7.917707668984034e-07
BLOCK 4031,1.1538340003252583e-06
BLOCK 4032,8.404779083893008e-07
BLOCK 4033,1.2579422988332957e-06
BLOCK 5000,2.680574198719255e-07
BLOCK 5001,2.5044263233693385e-07
BLOCK 5002,2.4651714776216886e-07
BLOCK 5003,2.4240308423103985e-07
BLOCK 5004,2.1811430893123204e-07
BLOCK 5005,9.587974196088845e-08
BLOCK 5006,2.2436447177866516e-08
BLOCK 5007,1.1497006972787033e-08
BLOCK 5008,2.5184737465109016e-09
BLOCK 5009,2.7097552364445786e-09
BLOCK 5010,1.0154302685011182e-09
BLOCK 5011,2.019076324673947e-09
BLOCK 5012,3.1003866956972406e-09
BLOCK 5013,6.54698003939097e-10
BLOCK 5014,1.2838948876228907e-16
BLOCK 5015,2.127797145592974e-11
BLOCK 5016,1.0463590402816056e-11
BLOCK 5017,1.4744504376982596e-10
BLOCK 5018,2.2576566856471933e-10
BLOCK 5019,6.304375219363296e-10
BLOCK 5020,4.2730565213419216e-13
BLOCK 5021,2.776201101340601e-12
BLOCK 5022,4.440833309305025e-21
BLOCK 5023,9.531304692026503e-18
BLOCK 5024,3.5441984315334755e-18
BLOCK 5025,1.7861651706462185e-20
BLOCK 5026,1.0735243700037148e-12
BLOCK 5027,1.0729229238432646e-07
BLOCK 5028,1.0144485499295678e-06
BLOCK 5029,1.136252828316753e-08
BLOCK 5032,1.815528649466425e-27
BLOCK 5033,1.2679692849291703e-14
BLOCK 5034,3.1634391712892667e-08
BLOCK 5035,7.002126962844999e-13
BLOCK 2063,1.5409406444464448e-06
BLOCK 4034,9.771858359535964e-07
BLOCK 4035,8.240401039186901e-07
BLOCK 4036,8.523552100008391e-07
BLOCK 4037,7.495356981061992e-07
BLOCK 4038,4.619944472418609e-07
BLOCK 4039,3.5398714346604814e-07
BLOCK 4040,2.7173310183312645e-07
BLOCK 4041,8.923578837670937e-07
BLOCK 4042,5.927315256569683e-07
BLOCK 4043,9.557743685733865e-07
BLOCK 4044,1.2029250676154138e-06
BLOCK 4045,1.4037108616881987e-06
BLOCK 4046,1.2801539937358464e-06
BLOCK 4048,1.1758235737037843e-06
BLOCK 4049,1.2811574646926972e-06
BLOCK 4050,1.1977011070529644e-06
BLOCK 4051,1.6055276106220258e-06
BLOCK 4052,1.4838040272212403e-06
BLOCK 4053,1.433870754082661e-06
BLOCK 4054,1.3498077260415936e-06
BLOCK 4055,1.3509149992580676e-06
BLOCK 4056,1.3823238907414265e-06
BLOCK 4058,1.4578891254685855e-06
BLOCK 4059,1.4355110394172006e-06
BLOCK 4061,1.0567877617909087e-06
BLOCK 4062,1.1264297079585768e-06
BLOCK 2035,2.9127513720208998e-06
BLOCK 2037,3.3802534352913482e-06
BLOCK 2038,4.234990907367011e-06
BLOCK 2040,1.2552236861020923e-06
BLOCK 2041,2.0538474607331688e-06
BLOCK 2042,1.7823979403741086e-06
BLOCK 2043,1.4328193880039682e-06
BLOCK 2044,1.4063690061420144e-06
BLOCK 1045,5.667223463203957e-07
BLOCK 1047,2.311694445226057e-07
BLOCK 1041,4.757968831593997e-07
BLOCK 1042,3.6614016208465864e-07
BLOCK 1043,6.318082571927483e-07
BLOCK 1044,7.773871114800364e-07
BLOCK 1046,8.471505125955336e-07
BLOCK 2033,2.8519005992819005e-06
BLOCK 2045,1.2189212329040908e-06
BLOCK 2046,1.1352748179888356e-06
BLOCK 2047,1.2351527269350095e-06
BLOCK 2048,1.3170519039990146e-06
BLOCK 2049,1.2617227020332714e-06
BLOCK 2050,1.2079775686811573e-06
BLOCK 2052,1.5019841962231752e-06
BLOCK 2062,1.0648953456490677e-06
BLOCK 2031,1.1311689473178518e-06
BLOCK 2032,1.080755319531851e-06
BLOCK 2034,2.4796805673879674e-06
BLOCK 2036,4.513532393670251e-06
BLOCK 2039,2.102932250444757e-06
BLOCK 2053,1.3948126307236461e-06
BLOCK 2057,1.890793996184787e-07
BLOCK 2058,6.699571710932426e-07
BLOCK 2065,2.837617709548964e-06
BLOCK 2066,2.5579496821447106e-06
BLOCK 2067,2.0892112053114563e-06
BLOCK 4063,1.2119974858176565e-06
BLOCK 4064,1.3895355022606429e-06
BLOCK 4065,2.683692109040394e-07
