,ethyl_acryl_20 Cumulative Hazard Index PAC2
BLOCK 2054,3.41609485468006e-07
BLOCK 2055,6.917849101951088e-07
BLOCK 2056,6.575678470125848e-07
BLOCK 5030,1.2462416736481271e-15
BLOCK 5031,3.547065210920803e-13
BLOCK 1012,4.436665478237139e-07
BLOCK 1013,1.4661249946301784e-06
BLOCK 1014,3.3587769320048286e-07
BLOCK 1015,4.7487145732868675e-07
BLOCK 1021,1.2766556214220495e-07
BLOCK 1022,1.2678222553730733e-07
BLOCK 1023,1.1920174896938051e-07
BLOCK 1031,1.0510540510922335e-07
BLOCK 1032,1.0143830151763673e-07
BLOCK 1034,1.8382341715296213e-07
BLOCK 1036,5.984946709875185e-08
BLOCK 1048,1.8452435300701807e-07
BLOCK 1049,1.5995339329830258e-07
BLOCK 1050,1.1107764780178327e-07
BLOCK 1051,3.364461429098461e-07
BLOCK 1053,3.0474122380902934e-07
BLOCK 1055,4.3675834565207373e-16
BLOCK 1056,1.7759219867225723e-18
BLOCK 1057,2.3447959219453335e-18
BLOCK 1058,3.266828302107956e-07
BLOCK 1059,5.18226053784181e-08
BLOCK 1060,5.660207185832797e-07
BLOCK 1061,7.19326303600932e-07
BLOCK 1062,1.170008759720207e-06
BLOCK 1063,4.5035258744335713e-07
BLOCK 1064,4.065620195109475e-07
BLOCK 1065,2.0092838178597952e-07
BLOCK 1066,6.422540244490529e-07
BLOCK 1067,1.555614607164142e-07
BLOCK 3039,9.477490770412078e-07
BLOCK 3040,6.704881311068594e-07
BLOCK 3041,6.076041958572641e-07
BLOCK 3042,7.506761545444477e-07
BLOCK 3043,8.844173699573759e-07
BLOCK 3044,5.56573912405192e-07
BLOCK 3045,7.411382385354978e-07
BLOCK 3046,7.520459835259943e-07
BLOCK 3047,4.786343829442984e-07
BLOCK 3048,5.984162323347806e-07
BLOCK 3049,1.2817875336752142e-06
BLOCK 3050,6.034124336287641e-07
BLOCK 2059,7.763073166559724e-07
BLOCK 2060,1.1024160418454834e-06
BLOCK 2061,3.718350703449298e-07
BLOCK 2064,9.760226790762188e-07
BLOCK 2014,5.787981941330024e-07
BLOCK 2015,6.928671167407671e-07
BLOCK 2016,3.0464602488177485e-07
BLOCK 2017,3.431408979731794e-07
BLOCK 2018,8.243082290279817e-07
BLOCK 2019,1.746189192700459e-06
BLOCK 2020,4.783763492238283e-07
BLOCK 2021,5.904601093621683e-07
BLOCK 2022,2.389612034000785e-06
BLOCK 2023,9.482863697553217e-08
BLOCK 2024,4.453826235604229e-08
BLOCK 3001,3.0051947087420484e-07
BLOCK 3002,3.268333368055598e-07
BLOCK 3003,3.818114295521098e-07
BLOCK 3004,1.0231022620020464e-06
BLOCK 3005,6.237057473192769e-07
BLOCK 3006,6.766514677882041e-07
BLOCK 3007,7.89789340999236e-07
BLOCK 3008,1.417977574991184e-06
BLOCK 3009,1.4651979664546007e-06
BLOCK 3018,1.1861660304568905e-07
BLOCK 3019,2.38247718401046e-07
BLOCK 3020,5.47474884304094e-08
BLOCK 3021,4.826560411683396e-08
BLOCK 3022,4.434516145516554e-08
BLOCK 3023,5.118009486677825e-08
BLOCK 3024,1.7390323074231104e-07
BLOCK 3029,1.0851022412854093e-07
BLOCK 2030,4.836865393711923e-08
BLOCK 3000,1.7815792920825304e-07
BLOCK 3016,1.8770527680120023e-07
BLOCK 3032,2.0360667712223474e-07
BLOCK 3033,1.035458981505773e-06
BLOCK 3034,1.76518847713499e-07
BLOCK 3035,3.2006528140042033e-07
BLOCK 3036,2.797444572537975e-17
BLOCK 3037,4.180189140151299e-17
BLOCK 3038,7.340364257525794e-07
BLOCK 4002,1.0722647628042361e-07
BLOCK 4003,9.71524183033972e-08
BLOCK 4004,1.5170562325113842e-07
BLOCK 4005,1.6576306019346586e-14
BLOCK 4006,1.8514713357443347e-18
BLOCK 4007,3.1479347403220765e-17
BLOCK 4008,2.293429064871893e-08
BLOCK 4009,2.5342986053511412e-08
BLOCK 4010,2.533426694326888e-08
BLOCK 4011,4.4944348823961597e-08
BLOCK 4012,2.765649564025845e-08
BLOCK 4013,5.938673827202531e-08
BLOCK 4014,3.0093985614748974e-08
BLOCK 4015,2.7703844209353756e-08
BLOCK 4016,3.743392379657326e-11
BLOCK 4017,2.940648698557816e-08
BLOCK 4018,1.20302298023083e-12
BLOCK 4019,1.1034483663704305e-07
BLOCK 4020,3.0195077488671043e-08
BLOCK 4021,1.0256541110264586e-07
BLOCK 4022,2.4264048503298345e-16
BLOCK 4023,1.7019504183003986e-07
BLOCK 4024,1.7135454944334651e-07
BLOCK 4025,1.6206395115997246e-07
BLOCK 4026,2.0011220336234786e-07
BLOCK 4027,2.2407748447016235e-07
BLOCK 4028,2.2458081175695663e-07
BLOCK 4029,2.2955888024643475e-07
BLOCK 4030,1.979696336997911e-07
BLOCK 4031,2.8849776216108555e-07
BLOCK 4032,2.101480764544908e-07
BLOCK 4033,3.145283793326202e-07
BLOCK 5000,6.702347629028533e-08
BLOCK 5001,6.261918001945647e-08
BLOCK 5002,6.163767530136159e-08
BLOCK 5003,6.06090194273063e-08
BLOCK 5004,5.453599911619336e-08
BLOCK 5005,2.3973198037587017e-08
BLOCK 5006,5.6098752505431775e-09
BLOCK 5007,2.874642957535014e-09
BLOCK 5008,6.297041339785656e-10
BLOCK 5009,6.775310152917769e-10
BLOCK 5010,2.5389211967286663e-10
BLOCK 5011,5.048377852764442e-10
BLOCK 5012,7.752021723146622e-10
BLOCK 5013,1.636967787173158e-10
BLOCK 5014,3.210174096315839e-17
BLOCK 5015,5.320216900033058e-12
BLOCK 5016,2.6162536504659127e-12
BLOCK 5017,3.6866278127830386e-11
BLOCK 5018,5.644909938116086e-11
BLOCK 5019,1.57630832693213e-10
BLOCK 5020,1.0684095317415405e-13
BLOCK 5021,6.941447425020657e-13
BLOCK 5022,1.1103594377559986e-21
BLOCK 5023,2.3831504994218952e-18
BLOCK 5024,8.861702080749948e-19
BLOCK 5025,4.466020713865657e-21
BLOCK 5026,2.6841762184521864e-13
BLOCK 5027,2.682672398394003e-08
BLOCK 5028,2.536466566245561e-07
BLOCK 5029,2.8410187091573036e-09
BLOCK 5032,4.539439402572231e-28
BLOCK 5033,3.170354670498003e-15
BLOCK 5034,7.90967436730417e-09
BLOCK 5035,1.7507700055459712e-13
BLOCK 2063,3.852875954604762e-07
BLOCK 4034,2.4432971017377884e-07
BLOCK 4035,2.0603806599954155e-07
BLOCK 4036,2.131178060121872e-07
BLOCK 4037,1.8740942934818097e-07
BLOCK 4038,1.1551433232384612e-07
BLOCK 4039,8.850883116198851e-08
BLOCK 4040,6.794252185483228e-08
BLOCK 4041,2.2311983564450103e-07
BLOCK 4042,1.4820305058280244e-07
BLOCK 4043,2.389761147501441e-07
BLOCK 4044,3.0077219942963284e-07
BLOCK 4045,3.5097548018527543e-07
BLOCK 4046,3.200820588665777e-07
BLOCK 4048,2.93995903755798e-07
BLOCK 4049,3.203329607513924e-07
BLOCK 4050,2.994660315307327e-07
BLOCK 4051,4.0143653473698876e-07
BLOCK 4052,3.7100149693826247e-07
BLOCK 4053,3.5851647954945486e-07
BLOCK 4054,3.374978620849875e-07
BLOCK 4055,3.377747180668391e-07
BLOCK 4056,3.4562800970355195e-07
BLOCK 4058,3.645218896809293e-07
BLOCK 4059,3.589266066978896e-07
BLOCK 4061,2.6423290028717785e-07
BLOCK 4062,2.8164575657001526e-07
BLOCK 2035,7.282869566356858e-07
BLOCK 2037,8.451783803770514e-07
BLOCK 2038,1.0588918329703533e-06
BLOCK 2040,3.1384863364224085e-07
BLOCK 2041,5.135317524658811e-07
BLOCK 2042,4.4566013562913186e-07
BLOCK 2043,3.582536022544283e-07
BLOCK 2044,3.5164010674872446e-07
BLOCK 1045,1.4169987072145974e-07
BLOCK 1047,5.780022724758756e-08
BLOCK 1041,1.1896541096553906e-07
BLOCK 1042,9.154749935341187e-08
BLOCK 1043,1.5797356315000386e-07
BLOCK 1044,1.9437323040544783e-07
BLOCK 1046,2.1181645455804984e-07
BLOCK 2033,7.130721928516185e-07
BLOCK 2045,3.0477178506122387e-07
BLOCK 2046,2.838573350545107e-07
BLOCK 2047,3.088302108860229e-07
BLOCK 2048,3.2930779197579753e-07
BLOCK 2049,3.15473608770262e-07
BLOCK 2050,3.020354966200197e-07
BLOCK 2052,3.75547157814342e-07
BLOCK 2062,2.6626007213248045e-07
BLOCK 2031,2.828307276742739e-07
BLOCK 2032,2.7022560527834577e-07
BLOCK 2034,6.20004519163154e-07
BLOCK 2036,1.1285366826149795e-06
BLOCK 2039,5.258046201261763e-07
BLOCK 2053,3.487506196596341e-07
BLOCK 2057,4.727628380279633e-08
BLOCK 2058,1.6751208973707418e-07
BLOCK 2065,7.095009844074365e-07
BLOCK 2066,6.395744611541886e-07
BLOCK 2067,5.223738919500662e-07
BLOCK 4063,3.030406126918516e-07
BLOCK 4064,3.4743115797642527e-07
BLOCK 4065,6.710143465778131e-08
