,ethyl_acryl_50 Cumulative Hazard Index PAC3
BLOCK 3019,1.3444355552636366e-06
BLOCK 3020,1.221593247473035e-07
BLOCK 3021,1.1262978642802086e-07
BLOCK 3022,9.759669869768383e-08
BLOCK 3023,1.1013053015515243e-07
BLOCK 3024,3.840246886571079e-07
BLOCK 3029,2.376026895558997e-07
BLOCK 2030,1.0823025978366728e-07
BLOCK 3000,7.590559001174963e-07
BLOCK 3016,8.340522508977266e-07
BLOCK 3032,1.2468133747012877e-06
BLOCK 3033,6.624232608955174e-06
BLOCK 3034,3.905256651741987e-07
BLOCK 3035,7.373509329553092e-07
BLOCK 3036,3.751278429541927e-14
BLOCK 3037,9.571887052496569e-14
BLOCK 3038,2.505239558353025e-06
BLOCK 4002,3.9461981002952574e-07
BLOCK 4003,3.7290329452897985e-07
BLOCK 4004,6.258090403893403e-07
BLOCK 4005,1.4253200166916954e-14
BLOCK 4006,1.0360605869323765e-18
BLOCK 4007,2.477838888214218e-17
BLOCK 4008,4.8484891384406324e-08
BLOCK 4009,5.387849391330139e-08
BLOCK 4010,5.4563580752755086e-08
BLOCK 4011,1.359473266342795e-07
BLOCK 4012,5.9070872890105266e-08
BLOCK 4013,1.246345913533279e-07
BLOCK 4014,6.345719554693054e-08
BLOCK 4015,5.849115549291983e-08
BLOCK 4016,8.976742919621839e-12
BLOCK 4017,6.223497930217824e-08
BLOCK 4018,1.580274669009253e-12
BLOCK 4019,2.3538169453383252e-07
BLOCK 4020,6.489451801025284e-08
BLOCK 4021,2.1978151420949098e-07
BLOCK 4022,5.871494393039959e-13
BLOCK 4023,3.6292416896881527e-07
BLOCK 4024,3.6615860555002933e-07
BLOCK 4025,3.4725839535569905e-07
BLOCK 4026,4.3251845674374095e-07
BLOCK 4027,4.877774417303528e-07
BLOCK 4028,4.875148062191846e-07
BLOCK 4029,4.967159748176397e-07
BLOCK 4030,4.2531497979931307e-07
BLOCK 4031,6.349772824140716e-07
BLOCK 4032,4.589410249030654e-07
BLOCK 4033,6.981336441146257e-07
BLOCK 5000,1.4997910913677152e-07
BLOCK 5001,1.3914674100584218e-07
BLOCK 5002,1.3816347833566931e-07
BLOCK 5003,1.367994373597056e-07
BLOCK 5004,1.218702177035719e-07
BLOCK 5005,4.315441862991492e-08
BLOCK 5006,7.531852340232546e-09
BLOCK 5007,2.7762389882573933e-09
BLOCK 5008,4.1428188795358767e-10
BLOCK 5009,4.938518130617921e-10
BLOCK 5010,1.5823169392893897e-10
BLOCK 5011,3.957650156116803e-10
BLOCK 5012,7.162315925374479e-10
BLOCK 5013,1.0969171447760276e-10
BLOCK 5014,4.530257392047329e-19
BLOCK 5015,1.0640206182203507e-12
BLOCK 5016,8.69249704347413e-13
BLOCK 5017,1.3129348899878975e-11
BLOCK 5018,1.9712157833360347e-11
BLOCK 5019,8.036119575860206e-11
BLOCK 5020,3.4276735635251973e-14
BLOCK 5021,4.216883646281644e-13
BLOCK 5022,3.8629027468512473e-23
BLOCK 5023,1.4642557214796899e-19
BLOCK 5024,1.3850595137900008e-20
BLOCK 5025,4.1624797612439046e-19
BLOCK 5026,7.800402394074677e-14
BLOCK 5027,6.059178087176427e-08
BLOCK 5028,1.6588108793603683e-06
BLOCK 5029,3.957941996844213e-09
BLOCK 5032,3.701017366548927e-30
BLOCK 5033,1.3176871799717947e-15
BLOCK 5034,1.543667505111083e-08
BLOCK 5035,1.7957699231265635e-14
BLOCK 2063,1.0374713139443899e-06
BLOCK 4034,5.384942878669095e-07
BLOCK 4035,4.491069237724374e-07
BLOCK 4036,4.6496122549317445e-07
BLOCK 4037,4.0613716678907175e-07
BLOCK 4038,2.4498627774584244e-07
BLOCK 4039,1.856928898714226e-07
BLOCK 4040,1.4170573889606757e-07
BLOCK 4041,4.90131644969448e-07
BLOCK 4042,3.182230323907517e-07
BLOCK 4043,5.281296795557756e-07
BLOCK 4044,6.715886326395411e-07
BLOCK 4045,7.895012557236646e-07
BLOCK 4046,7.126495124817136e-07
BLOCK 4048,6.559408931614395e-07
BLOCK 4049,7.178507572393821e-07
BLOCK 4050,6.731884483457397e-07
BLOCK 4051,9.116397134358132e-07
BLOCK 4052,8.367230238419623e-07
BLOCK 4053,8.063086857209793e-07
BLOCK 4054,7.561635161509774e-07
BLOCK 4055,7.576031779829549e-07
BLOCK 4056,7.826106612894928e-07
BLOCK 4058,8.236927254915272e-07
BLOCK 4059,8.095577513918978e-07
BLOCK 4061,5.888927968791464e-07
BLOCK 4062,6.300786609873844e-07
BLOCK 2035,1.8165654558719777e-06
BLOCK 2037,2.1641884885381185e-06
BLOCK 2038,2.7917296523317086e-06
BLOCK 2040,8.068547395272583e-07
BLOCK 2041,1.2257186260395175e-06
BLOCK 2042,1.0458324828789908e-06
BLOCK 2043,8.242566092969369e-07
BLOCK 2044,8.07824164831038e-07
BLOCK 1045,3.049075623657887e-07
BLOCK 1047,1.2181248637280297e-07
BLOCK 1041,2.6158024244157804e-07
BLOCK 1042,1.9374781530007814e-07
BLOCK 1043,3.4137528056115174e-07
BLOCK 1044,4.269211173627799e-07
BLOCK 1046,4.681178729376026e-07
BLOCK 2033,1.7629990097460647e-06
BLOCK 2045,6.920742576026235e-07
BLOCK 2046,6.410455589216082e-07
BLOCK 2047,7.02033587072198e-07
BLOCK 2048,7.524524899959991e-07
BLOCK 2049,7.183775056662744e-07
BLOCK 2050,6.854409974739927e-07
BLOCK 2052,8.678045393749709e-07
BLOCK 2062,6.718224281670613e-07
BLOCK 2031,1.0460668574955702e-06
BLOCK 2032,9.449570977841685e-07
BLOCK 2034,1.5282730264416707e-06
BLOCK 2036,3.0308883759809806e-06
BLOCK 2039,1.3347946752291446e-06
BLOCK 2053,8.007158782902627e-07
BLOCK 2057,1.469148533073726e-07
BLOCK 2058,5.673294972899668e-07
BLOCK 2065,1.7715370811091085e-06
BLOCK 2066,1.5903389729959297e-06
BLOCK 2067,1.2646185465908756e-06
BLOCK 4063,6.813542153981665e-07
BLOCK 4064,7.88394960618563e-07
BLOCK 4065,1.3988164937550858e-07
