,ethyl_acryl_20 Cumulative Hazard Index PAC2
BLOCK 1055,1.3198495665964595e-16
BLOCK 1056,4.651916487776879e-19
BLOCK 1057,3.735341759624304e-19
BLOCK 1058,3.787340078368526e-07
BLOCK 1059,5.4716459590498394e-08
BLOCK 1060,1.3495228082458785e-06
BLOCK 1061,1.5422966385894343e-06
BLOCK 1062,2.9635582796328626e-06
BLOCK 1063,6.381918932413302e-07
BLOCK 1064,5.727736375856512e-07
BLOCK 1065,4.4384138069884545e-07
BLOCK 1066,1.5814102183594617e-06
BLOCK 1067,3.5872751770676437e-07
BLOCK 3039,2.496533346776441e-06
BLOCK 3040,1.5704014547889917e-06
BLOCK 3041,1.405358146128428e-06
BLOCK 3042,1.8009954937970386e-06
BLOCK 3043,2.199629911158676e-06
BLOCK 3044,1.2991798343404214e-06
BLOCK 3045,2.1284199308154068e-06
BLOCK 3046,2.1974063880872188e-06
BLOCK 3047,1.3340382428722892e-06
BLOCK 3048,1.3619050991744255e-06
BLOCK 3049,3.4710080043787153e-06
BLOCK 3050,1.577646943893103e-06
BLOCK 2059,1.0107068039520493e-06
BLOCK 2060,1.917871253292304e-06
BLOCK 2061,4.432374528753689e-07
BLOCK 2064,1.3374051718723602e-06
BLOCK 2014,7.166883090061386e-07
BLOCK 2015,8.65847283844556e-07
BLOCK 2016,3.5447801906648033e-07
BLOCK 2017,4.2343689956552077e-07
BLOCK 2018,1.0970781527376905e-06
BLOCK 2019,3.300040338336817e-06
BLOCK 2020,1.257581270016521e-05
BLOCK 2021,8.522348112788297e-07
BLOCK 2022,4.359482269330972e-06
BLOCK 2023,1.7619814834269503e-07
BLOCK 2024,5.0620902853448615e-08
BLOCK 3001,5.812558745491284e-07
BLOCK 3002,5.68784575445205e-07
BLOCK 3003,7.610319954053435e-07
BLOCK 3004,1.800459105437362e-06
BLOCK 3005,7.175370941074759e-07
BLOCK 3006,7.545877668987806e-07
BLOCK 3007,8.885808453853995e-07
BLOCK 3008,2.8118862182022515e-06
BLOCK 3009,2.8692253634953133e-06
BLOCK 3018,2.4050399139056794e-07
BLOCK 3019,6.800184545139042e-07
BLOCK 3020,6.178845456287694e-08
BLOCK 3021,5.6968393166301566e-08
BLOCK 3022,4.936462439885692e-08
BLOCK 3023,5.570426385831337e-08
BLOCK 3024,1.9424053034998834e-07
BLOCK 3029,1.2017996184909439e-07
BLOCK 2030,5.474310293385202e-08
BLOCK 3000,3.8393214019569844e-07
BLOCK 3016,4.218654590164391e-07
BLOCK 3032,6.306409413319742e-07
BLOCK 3033,3.3505513919549497e-06
BLOCK 3034,1.9752873854016543e-07
BLOCK 3035,3.729537201687072e-07
BLOCK 3036,1.8974048626735544e-14
BLOCK 3037,4.841481478778631e-14
BLOCK 3038,1.2671556669179671e-06
BLOCK 4002,1.9959956599349746e-07
BLOCK 4003,1.8861530479161856e-07
BLOCK 4004,3.1653558610545526e-07
BLOCK 4005,7.209299926230791e-15
BLOCK 4006,5.240417187347939e-19
BLOCK 4007,1.2532963478249185e-17
BLOCK 4008,2.4523764473064042e-08
BLOCK 4009,2.7251860469634344e-08
BLOCK 4010,2.75983788966048e-08
BLOCK 4011,6.87624561781329e-08
BLOCK 4012,2.9878177151927295e-08
BLOCK 4013,6.304044984472482e-08
BLOCK 4014,3.2096788778505955e-08
BLOCK 4015,2.9584954820112677e-08
BLOCK 4016,4.540456270194999e-12
BLOCK 4017,3.147858911948603e-08
BLOCK 4018,7.993063958475997e-13
BLOCK 4019,1.1905657769246735e-07
BLOCK 4020,3.2823789634976805e-08
BLOCK 4021,1.1116597224636495e-07
BLOCK 4022,2.969814750294323e-13
BLOCK 4023,1.8356784118188664e-07
BLOCK 4024,1.8520382630335204e-07
BLOCK 4025,1.7564405850636295e-07
BLOCK 4026,2.1876878467852048e-07
BLOCK 4027,2.4671890056282847e-07
BLOCK 4028,2.46586058944868e-07
BLOCK 4029,2.512400302159685e-07
BLOCK 4030,2.1512525023040344e-07
BLOCK 4031,3.211729030433019e-07
BLOCK 4032,2.3213337764368394e-07
BLOCK 4033,3.5311752940206437e-07
BLOCK 5000,7.585976256374752e-08
BLOCK 5001,7.03807269890927e-08
BLOCK 5002,6.988339057253161e-08
BLOCK 5003,6.919345565319913e-08
BLOCK 5004,6.164222358564803e-08
BLOCK 5005,2.1827599654939368e-08
BLOCK 5006,3.8096274440075416e-09
BLOCK 5007,1.404227773331859e-09
BLOCK 5008,2.0954468816027216e-10
BLOCK 5009,2.4979133091382365e-10
BLOCK 5010,8.00339380637507e-11
BLOCK 5011,2.0017881349035833e-10
BLOCK 5012,3.622715114342834e-10
BLOCK 5013,5.5482309925530565e-11
BLOCK 5014,2.291414131550629e-19
BLOCK 5015,5.381839639247316e-13
BLOCK 5016,4.3966840821989657e-13
BLOCK 5017,6.640853488822492e-12
BLOCK 5018,9.970452694809364e-12
BLOCK 5019,4.064686918514132e-11
BLOCK 5020,1.733724811219752e-14
BLOCK 5021,2.1329090031742628e-13
BLOCK 5022,1.953864687352895e-23
BLOCK 5023,7.406237575578735e-20
BLOCK 5024,7.005661418948123e-21
BLOCK 5025,2.1053913987208016e-19
BLOCK 5026,3.9454606506334565e-14
BLOCK 5027,3.064745574701982e-08
BLOCK 5028,8.390301834082994e-07
BLOCK 5029,2.0019357485840166e-09
BLOCK 5032,1.871982706702664e-30
BLOCK 5033,6.664890675860573e-16
BLOCK 5034,7.807904120053772e-09
BLOCK 5035,9.083043683321927e-15
BLOCK 2063,5.247552675536238e-07
BLOCK 4034,2.7237159264804924e-07
BLOCK 4035,2.2715926770869962e-07
BLOCK 4036,2.3517840831482443e-07
BLOCK 4037,2.0542507031986584e-07
BLOCK 4038,1.2391459696048682e-07
BLOCK 4039,9.392387124113483e-08
BLOCK 4040,7.167507373825634e-08
BLOCK 4041,2.4790966172798325e-07
BLOCK 4042,1.609579081941585e-07
BLOCK 4043,2.671291510168494e-07
BLOCK 4044,3.396910043390603e-07
BLOCK 4045,3.993314678803736e-07
BLOCK 4046,3.6045968748042503e-07
BLOCK 4048,3.3177634336860687e-07
BLOCK 4049,3.6309048849413734e-07
BLOCK 4050,3.4050019463440526e-07
BLOCK 4051,4.611093678510717e-07
BLOCK 4052,4.2321634183323596e-07
BLOCK 4053,4.0783270286064246e-07
BLOCK 4054,3.82469166037456e-07
BLOCK 4055,3.83197350151727e-07
BLOCK 4056,3.95846190092634e-07
BLOCK 4058,4.166255883297108e-07
BLOCK 4059,4.094760874077873e-07
BLOCK 4061,2.978632691171276e-07
BLOCK 4062,3.1869516957457417e-07
BLOCK 2035,9.188227944352248e-07
BLOCK 2037,1.0946512872934868e-06
BLOCK 2038,1.4120629852183396e-06
BLOCK 2040,4.081088980742943e-07
BLOCK 2041,6.199711711617532e-07
BLOCK 2042,5.289843651511817e-07
BLOCK 2043,4.169108019960549e-07
BLOCK 2044,4.085992355205651e-07
BLOCK 1045,1.542229142317845e-07
BLOCK 1047,6.161302295184099e-08
BLOCK 1041,1.3230786072272027e-07
BLOCK 1042,9.799807020126651e-08
BLOCK 1043,1.726683661314824e-07
BLOCK 1044,2.1593763813502965e-07
BLOCK 1046,2.3677504752017814e-07
BLOCK 2033,8.917287684213098e-07
BLOCK 2045,3.500526784056276e-07
BLOCK 2046,3.24242250618991e-07
BLOCK 2047,3.5509012910929274e-07
BLOCK 2048,3.8059212086359954e-07
BLOCK 2049,3.633569190045252e-07
BLOCK 2050,3.4669756087440804e-07
BLOCK 2052,4.3893744060510114e-07
BLOCK 2062,3.39809258629996e-07
BLOCK 2031,5.291029123466337e-07
BLOCK 2032,4.779613739768481e-07
BLOCK 2034,7.730038509077961e-07
BLOCK 2036,1.5330299925269232e-06
BLOCK 2039,6.751420762334113e-07
BLOCK 2053,4.0500384858753167e-07
BLOCK 2057,7.430985524004955e-08
BLOCK 2058,2.869565048594841e-07
BLOCK 2065,8.960473436554243e-07
BLOCK 2066,8.043969428924048e-07
BLOCK 2067,6.396468363511203e-07
BLOCK 4063,3.446304575311067e-07
BLOCK 4064,3.987719013882033e-07
BLOCK 4065,7.075244525538915e-08
