,ethyl_acryl_20 Cumulative Hazard Index PAC3
BLOCK 1015,4.55530626048283e-07
BLOCK 1021,1.0896097090568088e-07
BLOCK 1022,1.081066607642977e-07
BLOCK 1023,1.0233518653369171e-07
BLOCK 1031,8.936140133513764e-08
BLOCK 1032,8.628276017997986e-08
BLOCK 1034,1.5926365364930962e-07
BLOCK 1036,4.981002777684008e-08
BLOCK 1048,1.6171750387028407e-07
BLOCK 1049,1.3740236350812852e-07
BLOCK 1050,9.481883636562806e-08
BLOCK 1051,3.0819045362503224e-07
BLOCK 1053,2.7720095995843684e-07
BLOCK 1055,1.0438810208535637e-16
BLOCK 1056,3.679243040332622e-19
BLOCK 1057,2.9543157553392227e-19
BLOCK 1058,2.995441698346016e-07
BLOCK 1059,4.327574531248509e-08
BLOCK 1060,1.0673498574308304e-06
BLOCK 1061,1.219816432338916e-06
BLOCK 1062,2.3439051848005366e-06
BLOCK 1063,5.04751770109052e-07
BLOCK 1064,4.5301187699956053e-07
BLOCK 1065,3.510381829163596e-07
BLOCK 1066,1.2507517181570284e-06
BLOCK 1067,2.837208549135318e-07
BLOCK 3039,1.974530919723185e-06
BLOCK 3040,1.2420447869694747e-06
BLOCK 3041,1.11151053375612e-06
BLOCK 3042,1.424423708730384e-06
BLOCK 3043,1.739707293370951e-06
BLOCK 3044,1.0275331417056053e-06
BLOCK 3045,1.6833866725540046e-06
BLOCK 3046,1.7379486887598903e-06
BLOCK 3047,1.0551029739080826e-06
BLOCK 3048,1.0771431238924994e-06
BLOCK 3049,2.745251785281348e-06
BLOCK 3050,1.2477753101700005e-06
BLOCK 2059,7.993771994893472e-07
BLOCK 2060,1.516861809422095e-06
BLOCK 2061,3.5056053091051934e-07
BLOCK 2064,1.0577659086626852e-06
BLOCK 2014,5.668352989412188e-07
BLOCK 2015,6.848064881316042e-07
BLOCK 2016,2.803598878071255e-07
BLOCK 2017,3.3490009329272986e-07
BLOCK 2018,8.676890844379922e-07
BLOCK 2019,2.6100319039573016e-06
BLOCK 2020,9.946324590130665e-06
BLOCK 2021,6.740402598296208e-07
BLOCK 2022,3.4479541584708586e-06
BLOCK 2023,1.3935671732558605e-07
BLOCK 2024,4.003653225681845e-08
BLOCK 3001,4.5972055532521967e-07
BLOCK 3002,4.4985689148848044e-07
BLOCK 3003,6.019071236387716e-07
BLOCK 3004,1.4239994743004594e-06
BLOCK 3005,5.675066107940945e-07
BLOCK 3006,5.968103247290356e-07
BLOCK 3007,7.027866686229978e-07
BLOCK 3008,2.223946372578145e-06
BLOCK 3009,2.269296423855386e-06
BLOCK 3018,1.9021679319072186e-07
BLOCK 3019,5.378327776609966e-07
BLOCK 3020,4.886905042700267e-08
BLOCK 3021,4.505682004971125e-08
BLOCK 3022,3.904293020636866e-08
BLOCK 3023,4.4057008687938764e-08
BLOCK 3024,1.5362660127680895e-07
BLOCK 3029,9.505142437155645e-08
BLOCK 2030,4.3296817774955676e-08
BLOCK 3000,3.036554199729615e-07
BLOCK 3016,3.336572266766382e-07
BLOCK 3032,4.987796535989251e-07
BLOCK 3033,2.649981555455278e-06
BLOCK 3034,1.5622727502722174e-07
BLOCK 3035,2.9497248776979563e-07
BLOCK 3036,1.5006747550236293e-14
BLOCK 3037,3.829171715034009e-14
BLOCK 3038,1.0022049365623916e-06
BLOCK 4002,1.5786511128576615e-07
BLOCK 4003,1.491775592442802e-07
BLOCK 4004,2.503508726470421e-07
BLOCK 4005,5.701900850746171e-15
BLOCK 4006,4.1446935936297334e-19
BLOCK 4007,9.912434750978902e-18
BLOCK 4008,1.9396068265059743e-08
BLOCK 4009,2.1553744189619886e-08
BLOCK 4010,2.182780876367834e-08
BLOCK 4011,5.438485170452331e-08
BLOCK 4012,2.3630921929251576e-08
BLOCK 4013,4.985926487719145e-08
BLOCK 4014,2.5385642033909258e-08
BLOCK 4015,2.3399009721361845e-08
BLOCK 4016,3.591088140972408e-12
BLOCK 4017,2.489670230359349e-08
BLOCK 4018,6.32178694897647e-13
BLOCK 4019,9.41629296294969e-08
BLOCK 4020,2.5960633620390752e-08
BLOCK 4021,8.792217804939775e-08
BLOCK 4022,2.348853484323692e-13
BLOCK 4023,1.4518547438931033e-07
BLOCK 4024,1.4647938989446937e-07
BLOCK 4025,1.3891848263685067e-07
BLOCK 4026,1.7302622060937523e-07
BLOCK 4027,1.951322213542371e-07
BLOCK 4028,1.9502715571094098e-07
BLOCK 4029,1.9870802389808424e-07
BLOCK 4030,1.7014451609131908e-07
BLOCK 4031,2.540185687706116e-07
BLOCK 4032,1.8359639868182284e-07
BLOCK 4033,2.792838641634508e-07
BLOCK 5000,5.999817584587303e-08
BLOCK 5001,5.566475680046424e-08
BLOCK 5002,5.527140890736591e-08
BLOCK 5003,5.472573310753023e-08
BLOCK 5004,4.875339501773981e-08
BLOCK 5005,1.7263646999815686e-08
BLOCK 5006,3.0130689784423286e-09
BLOCK 5007,1.1106165116351975e-09
BLOCK 5008,1.657307988176698e-10
BLOCK 5009,1.9756223445002417e-10
BLOCK 5010,6.329956919587555e-11
BLOCK 5011,1.583232433969198e-10
BLOCK 5012,2.8652383177075144e-10
BLOCK 5013,4.3881463304737815e-11
BLOCK 5014,1.8123002676809517e-19
BLOCK 5015,4.256545896495604e-13
BLOCK 5016,3.477377410466454e-13
BLOCK 5017,5.252311395705061e-12
BLOCK 5018,7.88572167680377e-12
BLOCK 5019,3.214797835552086e-11
BLOCK 5020,1.3712187143283496e-14
BLOCK 5021,1.6869371206923715e-13
BLOCK 5022,1.5453293436336533e-23
BLOCK 5023,5.857660627957728e-20
BLOCK 5024,5.540841304077152e-21
BLOCK 5025,1.6651731971700898e-19
BLOCK 5026,3.120500696410098e-14
BLOCK 5027,2.423935136355204e-08
BLOCK 5028,6.635965996047457e-07
BLOCK 5029,1.5833491829709951e-09
BLOCK 5032,1.4805681407557433e-30
BLOCK 5033,5.271322625453363e-16
BLOCK 5034,6.175342349497074e-09
BLOCK 5035,7.183861822263705e-15
BLOCK 2063,4.150337116105932e-07
BLOCK 4034,2.1542116873072983e-07
BLOCK 4035,1.7966232991506246e-07
BLOCK 4036,1.860047411217248e-07
BLOCK 4037,1.6247255561662117e-07
BLOCK 4038,9.800518123238504e-08
BLOCK 4039,7.428524361798844e-08
BLOCK 4040,5.6688467411166374e-08
BLOCK 4041,1.9607400518485944e-07
BLOCK 4042,1.2730307284447079e-07
BLOCK 4043,2.1127487398605364e-07
BLOCK 4044,2.686647034318023e-07
BLOCK 4045,3.15834888232659e-07
BLOCK 4046,2.850908437345179e-07
BLOCK 4048,2.6240492611880727e-07
BLOCK 4049,2.8717156817263587e-07
BLOCK 4050,2.6930469939266606e-07
BLOCK 4051,3.646955909367568e-07
BLOCK 4052,3.3472565217719573e-07
BLOCK 4053,3.2255859226250814e-07
BLOCK 4054,3.024983404114424e-07
BLOCK 4055,3.0307426784727493e-07
BLOCK 4056,3.1307835034599236e-07
BLOCK 4058,3.295129653153167e-07
BLOCK 4059,3.238583600407044e-07
BLOCK 4061,2.3558276739263725e-07
BLOCK 4062,2.5205890684534507e-07
BLOCK 2035,7.267053010533142e-07
BLOCK 2037,8.657696544957569e-07
BLOCK 2038,1.1168134519454142e-06
BLOCK 2040,3.2277703756785076e-07
BLOCK 2041,4.903408353733868e-07
BLOCK 2042,4.183785433468433e-07
BLOCK 2043,3.2973854339687977e-07
BLOCK 2044,3.231648499117197e-07
BLOCK 1045,1.219763048924114e-07
BLOCK 1047,4.873029997100152e-08
BLOCK 1041,1.0464348984433335e-07
BLOCK 1042,7.750756461372895e-08
BLOCK 1043,1.365649804858089e-07
BLOCK 1044,1.707870410704324e-07
BLOCK 1046,1.8726753758414086e-07
BLOCK 2033,7.052763895695816e-07
BLOCK 2045,2.7685984564808743e-07
BLOCK 2046,2.5644614367138387e-07
BLOCK 2047,2.808440112046222e-07
BLOCK 2048,3.0101376831939276e-07
BLOCK 2049,2.873822904853971e-07
BLOCK 2050,2.74206252691577e-07
BLOCK 2052,3.471596121149435e-07
BLOCK 2062,2.6875823182554237e-07
BLOCK 2031,4.1847230340142845e-07
BLOCK 2032,3.780239957816889e-07
BLOCK 2034,6.11375772990711e-07
BLOCK 2036,1.21248735772584e-06
BLOCK 2039,5.339760057482436e-07
BLOCK 2053,3.2032122570104777e-07
BLOCK 2057,5.877234005349374e-08
BLOCK 2058,2.269565083888648e-07
BLOCK 2065,7.08691989982018e-07
BLOCK 2066,6.362048548330835e-07
BLOCK 2067,5.059024978413406e-07
BLOCK 4063,2.7257136186551163e-07
BLOCK 4064,3.153923220070337e-07
BLOCK 4065,5.595875215653505e-08
