,ethyl_acryl_20 Cumulative Hazard Index PAC3
BLOCK 3048,1.0718543329842248e-06
BLOCK 3049,2.8586916266816817e-06
BLOCK 3050,1.2571810535590826e-06
BLOCK 2059,8.024324060964851e-07
BLOCK 2060,1.5691099970742267e-06
BLOCK 2061,3.61694034347119e-07
BLOCK 2064,1.0641351972977778e-06
BLOCK 2014,5.875306214794001e-07
BLOCK 2015,7.098932375578733e-07
BLOCK 2016,2.742456240124948e-07
BLOCK 2017,3.413186533623276e-07
BLOCK 2018,9.043024756266799e-07
BLOCK 2019,3.1498956741446265e-06
BLOCK 2020,1.442186654469998e-05
BLOCK 2021,6.954884299297457e-07
BLOCK 2022,3.846469234363079e-06
BLOCK 2023,1.4003938880607007e-07
BLOCK 2024,3.9432014710055236e-08
BLOCK 3001,4.7257252723210006e-07
BLOCK 3002,4.5857820227063064e-07
BLOCK 3003,6.249626610793445e-07
BLOCK 3004,1.4868132673750527e-06
BLOCK 3005,5.73392302332431e-07
BLOCK 3006,6.169222869183295e-07
BLOCK 3007,7.243743297841557e-07
BLOCK 3008,2.3576299556308875e-06
BLOCK 3009,2.4089596655082946e-06
BLOCK 3018,1.9109605555539397e-07
BLOCK 3019,5.563897461108945e-07
BLOCK 3020,5.004880037498771e-08
BLOCK 3021,4.496873989831819e-08
BLOCK 3022,3.9889130776807016e-08
BLOCK 3023,4.432454327364344e-08
BLOCK 3024,1.5634609299602745e-07
BLOCK 3029,9.492519187535199e-08
BLOCK 2030,4.2535537353208477e-08
BLOCK 3000,3.1330293414674685e-07
BLOCK 3016,3.412795516450449e-07
BLOCK 3032,4.995888147949843e-07
BLOCK 3033,2.9597714767719374e-06
BLOCK 3034,1.5894535064343018e-07
BLOCK 3035,3.0540972194714957e-07
BLOCK 3036,1.7601696756813706e-12
BLOCK 3037,4.22826387541591e-12
BLOCK 3038,1.0255646841001085e-06
BLOCK 4002,1.4765961101523318e-07
BLOCK 4003,1.4992073023005183e-07
BLOCK 4004,2.551429247405542e-07
BLOCK 4005,2.0417593716159973e-15
BLOCK 4006,9.421271921064124e-20
BLOCK 4007,3.3748575861224838e-18
BLOCK 4008,1.966984525593458e-08
BLOCK 4009,2.1881942127887667e-08
BLOCK 4010,2.2045178636717416e-08
BLOCK 4011,5.2901125751225794e-08
BLOCK 4012,2.40118873582622e-08
BLOCK 4013,5.010089829817525e-08
BLOCK 4014,2.557806709346579e-08
BLOCK 4015,2.3632706992489822e-08
BLOCK 4016,7.220110091852085e-14
BLOCK 4017,2.5149988273846926e-08
BLOCK 4018,3.7573312597795765e-13
BLOCK 4019,9.567694628095338e-08
BLOCK 4020,2.6399589684375284e-08
BLOCK 4021,8.881385610291848e-08
BLOCK 4022,2.8174394192452696e-11
BLOCK 4023,1.4837547564134755e-07
BLOCK 4024,1.498336773194663e-07
BLOCK 4025,1.4200723629728836e-07
BLOCK 4026,1.775606984704509e-07
BLOCK 4027,2.0067266766971702e-07
BLOCK 4028,2.0039254264288744e-07
BLOCK 4029,2.0340457394890724e-07
BLOCK 4030,1.7418748819211953e-07
BLOCK 4031,2.6131158398764484e-07
BLOCK 4032,1.8819032930953093e-07
BLOCK 4033,2.8849396256073045e-07
BLOCK 5000,4.135777779575536e-08
BLOCK 5001,3.952534062948677e-08
BLOCK 5002,4.086989777517643e-08
BLOCK 5003,4.17411466169047e-08
BLOCK 5004,3.833293926837123e-08
BLOCK 5005,9.929691917306822e-09
BLOCK 5006,1.1815435875813215e-09
BLOCK 5007,2.2282793352687914e-10
BLOCK 5008,1.9025052280923572e-11
BLOCK 5009,2.8567107753023165e-11
BLOCK 5010,7.805206565048077e-12
BLOCK 5011,2.8716046901114288e-11
BLOCK 5012,6.931914110907913e-11
BLOCK 5013,6.805835979791228e-12
BLOCK 5014,4.2691891924923763e-20
BLOCK 5015,8.667083068128152e-15
BLOCK 5016,2.2293673887803428e-14
BLOCK 5017,2.6710229888483407e-13
BLOCK 5018,3.5143829284618814e-13
BLOCK 5019,2.7611381328974627e-12
BLOCK 5020,1.0652139561371752e-15
BLOCK 5021,3.3490890019603486e-14
BLOCK 5022,8.26685224496781e-26
BLOCK 5023,5.38460091309794e-22
BLOCK 5024,2.286692890032359e-23
BLOCK 5025,1.8433303374149093e-17
BLOCK 5026,1.865784723353909e-15
BLOCK 5027,2.1444358391584422e-08
BLOCK 5028,7.010283301188114e-07
BLOCK 5029,7.212966798126011e-10
BLOCK 5032,1.5442994461841905e-33
BLOCK 5033,7.019596911447184e-17
BLOCK 5034,5.223660274232216e-09
BLOCK 5035,5.941933105743588e-17
BLOCK 2063,4.310314670633793e-07
BLOCK 4034,2.2175999751048014e-07
BLOCK 4035,1.841741909151453e-07
BLOCK 4036,1.909617113653596e-07
BLOCK 4037,1.6621907514618224e-07
BLOCK 4038,9.828997578033578e-08
BLOCK 4039,7.431840038929318e-08
BLOCK 4040,5.653881391136045e-08
BLOCK 4041,2.0084683623308882e-07
BLOCK 4042,1.280489783213284e-07
BLOCK 4043,2.16414209547276e-07
BLOCK 4044,2.782293933150337e-07
BLOCK 4045,3.279462426414694e-07
BLOCK 4046,2.949745171111209e-07
BLOCK 4048,2.70805197754125e-07
BLOCK 4049,2.96719450740346e-07
BLOCK 4050,2.7840427397630594e-07
BLOCK 4051,3.7897643019357e-07
BLOCK 4052,3.4749175439322425e-07
BLOCK 4053,3.346784433620251e-07
BLOCK 4054,3.137046267001907e-07
BLOCK 4055,3.144602004126546e-07
BLOCK 4056,3.254705285848684e-07
BLOCK 4058,3.426625017552456e-07
BLOCK 4059,3.365797191588155e-07
BLOCK 4061,2.416663478141689e-07
BLOCK 4062,2.596222405612965e-07
BLOCK 2035,7.570112593023432e-07
BLOCK 2037,9.084564488930165e-07
BLOCK 2038,1.1570727407517986e-06
BLOCK 2040,3.281528115795398e-07
BLOCK 2041,4.945348814683941e-07
BLOCK 2042,4.230403022880119e-07
BLOCK 2043,3.372205903716723e-07
BLOCK 2044,3.3036788171593803e-07
BLOCK 1045,1.2227113668880178e-07
BLOCK 1047,4.891672401181706e-08
BLOCK 1041,1.063432700027565e-07
BLOCK 1042,7.683263686258085e-08
BLOCK 1043,1.3611914050113016e-07
BLOCK 1044,1.7265931717119547e-07
BLOCK 1046,1.8983820756246672e-07
BLOCK 2033,7.149505136489536e-07
BLOCK 2045,2.8300156643403805e-07
BLOCK 2046,2.618181166194669e-07
BLOCK 2047,2.870809995593e-07
BLOCK 2048,3.077422491954526e-07
BLOCK 2049,2.93732812635177e-07
BLOCK 2050,2.801475829795075e-07
BLOCK 2052,3.5412541919518706e-07
BLOCK 2062,2.7651575726556114e-07
BLOCK 2031,4.303897701009455e-07
BLOCK 2032,3.869689252446628e-07
BLOCK 2034,6.369745191190186e-07
BLOCK 2036,1.2560218335372724e-06
BLOCK 2039,5.385472471619466e-07
BLOCK 2053,3.272696921765595e-07
BLOCK 2057,5.655369236774447e-08
BLOCK 2058,2.2751446411906085e-07
BLOCK 2065,7.27071257825422e-07
BLOCK 2066,6.520198456846339e-07
BLOCK 2067,5.182716173308293e-07
BLOCK 4063,2.8169240655608017e-07
BLOCK 4064,3.278336893070889e-07
BLOCK 4065,5.580703592306163e-08
