,ethyl_acryl_20 Cumulative Hazard Index PAC1
BLOCK 3037,4.228263875415914e-11
BLOCK 3038,1.0255646841001078e-05
BLOCK 4002,1.4765961101523317e-06
BLOCK 4003,1.4992073023005186e-06
BLOCK 4004,2.551429247405542e-06
BLOCK 4005,2.041759371615997e-14
BLOCK 4006,9.421271921064124e-19
BLOCK 4007,3.374857586122484e-17
BLOCK 4008,1.9669845255934583e-07
BLOCK 4009,2.1881942127887667e-07
BLOCK 4010,2.2045178636717408e-07
BLOCK 4011,5.29011257512258e-07
BLOCK 4012,2.40118873582622e-07
BLOCK 4013,5.010089829817525e-07
BLOCK 4014,2.557806709346579e-07
BLOCK 4015,2.3632706992489823e-07
BLOCK 4016,7.220110091852084e-13
BLOCK 4017,2.514998827384693e-07
BLOCK 4018,3.757331259779576e-12
BLOCK 4019,9.567694628095338e-07
BLOCK 4020,2.6399589684375294e-07
BLOCK 4021,8.88138561029185e-07
BLOCK 4022,2.8174394192452687e-10
BLOCK 4023,1.483754756413476e-06
BLOCK 4024,1.4983367731946632e-06
BLOCK 4025,1.4200723629728843e-06
BLOCK 4026,1.7756069847045088e-06
BLOCK 4027,2.0067266766971708e-06
BLOCK 4028,2.0039254264288745e-06
BLOCK 4029,2.034045739489073e-06
BLOCK 4030,1.7418748819211952e-06
BLOCK 4031,2.6131158398764483e-06
BLOCK 4032,1.8819032930953095e-06
BLOCK 4033,2.884939625607304e-06
BLOCK 5000,4.1357777795755366e-07
BLOCK 5001,3.9525340629486764e-07
BLOCK 5002,4.0869897775176424e-07
BLOCK 5003,4.1741146616904697e-07
BLOCK 5004,3.833293926837124e-07
BLOCK 5005,9.929691917306822e-08
BLOCK 5006,1.1815435875813216e-08
BLOCK 5007,2.2282793352687912e-09
BLOCK 5008,1.9025052280923572e-10
BLOCK 5009,2.8567107753023164e-10
BLOCK 5010,7.805206565048077e-11
BLOCK 5011,2.8716046901114285e-10
BLOCK 5012,6.931914110907912e-10
BLOCK 5013,6.805835979791227e-11
BLOCK 5014,4.269189192492376e-19
BLOCK 5015,8.667083068128152e-14
BLOCK 5016,2.2293673887803427e-13
BLOCK 5017,2.671022988848341e-12
BLOCK 5018,3.5143829284618812e-12
BLOCK 5019,2.7611381328974623e-11
BLOCK 5020,1.065213956137175e-14
BLOCK 5021,3.349089001960349e-13
BLOCK 5022,8.266852244967811e-25
BLOCK 5023,5.3846009130979394e-21
BLOCK 5024,2.286692890032359e-22
BLOCK 5025,1.8433303374149095e-16
BLOCK 5026,1.8657847233539086e-14
BLOCK 5027,2.144435839158442e-07
BLOCK 5028,7.010283301188116e-06
BLOCK 5029,7.2129667981260115e-09
BLOCK 5032,1.5442994461841904e-32
BLOCK 5033,7.019596911447184e-16
BLOCK 5034,5.223660274232216e-08
BLOCK 5035,5.941933105743588e-16
BLOCK 2063,4.310314670633799e-06
BLOCK 4034,2.2175999751048023e-06
BLOCK 4035,1.8417419091514524e-06
BLOCK 4036,1.9096171136535956e-06
BLOCK 4037,1.6621907514618222e-06
BLOCK 4038,9.828997578033576e-07
BLOCK 4039,7.431840038929317e-07
BLOCK 4040,5.653881391136046e-07
BLOCK 4041,2.008468362330888e-06
BLOCK 4042,1.2804897832132845e-06
BLOCK 4043,2.16414209547276e-06
BLOCK 4044,2.782293933150336e-06
BLOCK 4045,3.279462426414693e-06
BLOCK 4046,2.94974517111121e-06
BLOCK 4048,2.7080519775412495e-06
BLOCK 4049,2.9671945074034602e-06
BLOCK 4050,2.7840427397630586e-06
BLOCK 4051,3.7897643019356996e-06
BLOCK 4052,3.474917543932243e-06
BLOCK 4053,3.346784433620251e-06
BLOCK 4054,3.137046267001906e-06
BLOCK 4055,3.1446020041265467e-06
BLOCK 4056,3.2547052858486833e-06
BLOCK 4058,3.426625017552456e-06
BLOCK 4059,3.3657971915881544e-06
BLOCK 4061,2.4166634781416895e-06
BLOCK 4062,2.5962224056129652e-06
BLOCK 2035,7.570112593023435e-06
BLOCK 2037,9.084564488930166e-06
BLOCK 2038,1.1570727407517978e-05
BLOCK 2040,3.281528115795402e-06
BLOCK 2041,4.94534881468394e-06
BLOCK 2042,4.23040302288012e-06
BLOCK 2043,3.372205903716721e-06
BLOCK 2044,3.303678817159379e-06
BLOCK 1045,1.2227113668880176e-06
BLOCK 1047,4.891672401181707e-07
BLOCK 1041,1.0634327000275642e-06
BLOCK 1042,7.683263686258077e-07
BLOCK 1043,1.361191405011302e-06
BLOCK 1044,1.7265931717119551e-06
BLOCK 1046,1.8983820756246675e-06
BLOCK 2033,7.149505136489534e-06
BLOCK 2045,2.8300156643403803e-06
BLOCK 2046,2.618181166194667e-06
BLOCK 2047,2.8708099955929964e-06
BLOCK 2048,3.0774224919545277e-06
BLOCK 2049,2.9373281263517694e-06
BLOCK 2050,2.801475829795076e-06
BLOCK 2052,3.5412541919518717e-06
BLOCK 2062,2.7651575726556095e-06
BLOCK 2031,4.303897701009456e-06
BLOCK 2032,3.8696892524466286e-06
BLOCK 2034,6.369745191190183e-06
BLOCK 2036,1.2560218335372714e-05
BLOCK 2039,5.385472471619467e-06
BLOCK 2053,3.2726969217655947e-06
BLOCK 2057,5.655369236774446e-07
BLOCK 2058,2.2751446411906066e-06
BLOCK 2065,7.270712578254221e-06
BLOCK 2066,6.520198456846344e-06
BLOCK 2067,5.182716173308297e-06
BLOCK 4063,2.8169240655608023e-06
BLOCK 4064,3.2783368930708877e-06
BLOCK 4065,5.580703592306162e-07
