,ethyl_acryl_50 Cumulative Hazard Index PAC1
BLOCK 1048,4.089314503166996e-06
BLOCK 1049,3.5127043641643955e-06
BLOCK 1050,2.405328630772323e-06
BLOCK 1051,7.862844385079476e-06
BLOCK 1053,7.057830284473319e-06
BLOCK 1055,5.936161357786859e-16
BLOCK 1056,1.8681726195798903e-18
BLOCK 1057,7.684470865162575e-19
BLOCK 1058,7.580851200968864e-06
BLOCK 1059,1.080402611030593e-06
BLOCK 1060,2.7113102146273918e-05
BLOCK 1061,3.050465351512136e-05
BLOCK 1062,6.093724542588662e-05
BLOCK 1063,1.2778017450927197e-05
BLOCK 1064,1.1541323335982678e-05
BLOCK 1065,9.120101988727272e-06
BLOCK 1066,3.2271495814666135e-05
BLOCK 1067,7.196651944770968e-06
BLOCK 3039,4.98707735651021e-05
BLOCK 3040,3.096819334300607e-05
BLOCK 3041,2.76332564029154e-05
BLOCK 3042,3.5646193822920134e-05
BLOCK 3043,4.386083231774569e-05
BLOCK 3044,2.549068513558263e-05
BLOCK 3045,4.359149344184414e-05
BLOCK 3046,4.557398850520371e-05
BLOCK 3047,2.690122384643006e-05
BLOCK 3048,2.679344092032426e-05
BLOCK 3049,7.145950979707296e-05
BLOCK 3050,3.142610450704038e-05
BLOCK 2059,2.005862606856323e-05
BLOCK 2060,3.922347907765302e-05
BLOCK 2061,9.041366389341159e-06
BLOCK 2064,2.6600483538331018e-05
BLOCK 2014,1.4686666379060464e-05
BLOCK 2015,1.7745398730896855e-05
BLOCK 2016,6.855394150600861e-06
BLOCK 2017,8.532037323025637e-06
BLOCK 2018,2.2605100533901575e-05
BLOCK 2019,7.873881837600516e-05
BLOCK 2020,0.0003605074097619072
BLOCK 2021,1.7385317747617867e-05
BLOCK 2022,9.615126142730155e-05
BLOCK 2023,3.500603556872486e-06
BLOCK 2024,9.856930405474898e-07
BLOCK 3001,1.181302691916062e-05
BLOCK 3002,1.1463206885284366e-05
BLOCK 3003,1.5622365485445582e-05
BLOCK 3004,3.716628483280484e-05
BLOCK 3005,1.4333246882474284e-05
BLOCK 3006,1.5421378015944315e-05
BLOCK 3007,1.810738662149618e-05
BLOCK 3008,5.893433182502473e-05
BLOCK 3009,6.021743486126346e-05
BLOCK 3018,4.77688125808585e-06
BLOCK 3019,1.3908229254987637e-05
BLOCK 3020,1.2510837850949578e-06
BLOCK 3021,1.1240961002344983e-06
BLOCK 3022,9.971196980244854e-07
BLOCK 3023,1.1079929380107292e-06
BLOCK 3024,3.908226777559928e-06
BLOCK 3029,2.372871426737164e-06
BLOCK 2030,1.0632726593681738e-06
BLOCK 3000,7.831720596635086e-06
BLOCK 3016,8.531059886521767e-06
BLOCK 3032,1.2488360574515881e-05
BLOCK 3033,7.398623092725503e-05
BLOCK 3034,3.973201144009973e-06
BLOCK 3035,7.63441177561955e-06
BLOCK 3036,4.399945101104444e-11
BLOCK 3037,1.056950882738699e-10
BLOCK 3038,2.5636325690733256e-05
BLOCK 4002,3.691088371159236e-06
BLOCK 4003,3.7476101971496944e-06
BLOCK 4004,6.37787866308452e-06
BLOCK 4005,5.1038426970390165e-14
BLOCK 4006,2.355061549348204e-18
BLOCK 4007,8.436225386758012e-17
BLOCK 4008,4.916925934417622e-07
BLOCK 4009,5.469889942910194e-07
BLOCK 4010,5.510694627098882e-07
BLOCK 4011,1.3223841559587857e-06
BLOCK 4012,6.002318277035391e-07
BLOCK 4013,1.2523860913730053e-06
BLOCK 4014,6.39382058210098e-07
BLOCK 4015,5.907533506233719e-07
BLOCK 4016,1.8048310039077194e-12
BLOCK 4017,6.286812528770016e-07
BLOCK 4018,9.39230546810443e-12
BLOCK 4019,2.3916632407302034e-06
BLOCK 4020,6.599178869387667e-07
BLOCK 4021,2.2201046664376826e-06
BLOCK 4022,7.042831689261994e-10
BLOCK 4023,3.7089830383509483e-06
BLOCK 4024,3.7454341113281972e-06
BLOCK 4025,3.5497943880084325e-06
BLOCK 4026,4.438534171890643e-06
BLOCK 4027,5.016270495042686e-06
BLOCK 4028,5.00926813182439e-06
BLOCK 4029,5.084560716240518e-06
BLOCK 4030,4.354213096234151e-06
BLOCK 4031,6.532078354225729e-06
BLOCK 4032,4.7042460108294354e-06
BLOCK 4033,7.2115638327647045e-06
BLOCK 5000,1.0338318760920462e-06
BLOCK 5001,9.880259345160774e-07
BLOCK 5002,1.021636203503595e-06
BLOCK 5003,1.0434150531563779e-06
BLOCK 5004,9.58219146000876e-07
BLOCK 5005,2.482152710085628e-07
BLOCK 5006,2.9535373729849955e-08
BLOCK 5007,5.570091838625095e-09
BLOCK 5008,4.755745240827498e-10
BLOCK 5009,7.140999390412766e-10
BLOCK 5010,1.9510891968808284e-10
BLOCK 5011,7.178230123566521e-10
BLOCK 5012,1.7327898528736622e-09
BLOCK 5013,1.7012737517257133e-10
BLOCK 5014,1.0671810980906373e-18
BLOCK 5015,2.1665348638456467e-13
BLOCK 5016,5.572811676254407e-13
BLOCK 5017,6.676830465319323e-12
BLOCK 5018,8.785000766193239e-12
BLOCK 5019,6.902093797640263e-11
BLOCK 5020,2.6627449573118745e-14
BLOCK 5021,8.371810940120816e-13
BLOCK 5022,2.0664880516544488e-24
BLOCK 5023,1.3460036686415765e-20
BLOCK 5024,5.716109826362874e-22
BLOCK 5025,4.607824120527642e-16
BLOCK 5026,4.6639539736751e-14
BLOCK 5027,5.360505919115717e-07
BLOCK 5028,1.7523800173683103e-05
BLOCK 5029,1.8030453749044466e-08
BLOCK 5032,3.860328283548074e-32
BLOCK 5033,1.7547081664325255e-15
BLOCK 5034,1.3057728894542388e-07
BLOCK 5035,1.485321547173358e-15
BLOCK 2063,1.0774613482607727e-05
BLOCK 4034,5.543396344954412e-06
BLOCK 4035,4.603853482212018e-06
BLOCK 4036,4.773523018996909e-06
BLOCK 4037,4.1550244587439825e-06
BLOCK 4038,2.4569818659951143e-06
BLOCK 4039,1.85775772774978e-06
BLOCK 4040,1.4133164587967743e-06
BLOCK 4041,5.020624235069922e-06
BLOCK 4042,3.2008759306017443e-06
BLOCK 4043,5.409766196195383e-06
BLOCK 4044,6.954977540025235e-06
BLOCK 4045,8.197763452420414e-06
BLOCK 4046,7.373560057562704e-06
BLOCK 4048,6.769392858393807e-06
BLOCK 4049,7.4171786488822496e-06
BLOCK 4050,6.959349080561779e-06
BLOCK 4051,9.473379245775048e-06
BLOCK 4052,8.686348046672223e-06
BLOCK 4053,8.366050146534678e-06
BLOCK 4054,7.841761817132701e-06
BLOCK 4055,7.86064910340181e-06
BLOCK 4056,8.135877339475869e-06
BLOCK 4058,8.56562987512297e-06
BLOCK 4059,8.413576866506709e-06
BLOCK 4061,6.041000920863717e-06
BLOCK 4062,6.489849366671067e-06
BLOCK 2035,1.8923221027307366e-05
BLOCK 2037,2.2708938559154817e-05
BLOCK 2038,2.89236691645741e-05
BLOCK 2040,8.202927113626833e-06
BLOCK 2041,1.2362025997293796e-05
BLOCK 2042,1.0574856113808125e-05
BLOCK 2043,8.429596902486225e-06
BLOCK 2044,8.258297837994493e-06
BLOCK 1045,3.0564456160858916e-06
BLOCK 1047,1.2227849573340454e-06
BLOCK 1041,2.658292301865313e-06
BLOCK 1042,1.9206067962600514e-06
BLOCK 1043,3.4026080194947767e-06
BLOCK 1044,4.316012980131361e-06
BLOCK 1046,4.745438481909898e-06
BLOCK 2033,1.7871816868132803e-05
BLOCK 2045,7.074268878960834e-06
BLOCK 2046,6.544740291326037e-06
BLOCK 2047,7.176243603572714e-06
BLOCK 2048,7.69271860808666e-06
BLOCK 2049,7.342520825371446e-06
BLOCK 2050,7.0029270606526954e-06
BLOCK 2052,8.852171611019609e-06
BLOCK 2062,6.912141303012845e-06
BLOCK 2031,1.075857280513634e-05
BLOCK 2032,9.673169867846994e-06
BLOCK 2034,1.592262924221304e-05
BLOCK 2036,3.139712716169382e-05
BLOCK 2039,1.3462215345496248e-05
BLOCK 2053,8.180851532252388e-06
BLOCK 2057,1.4136883797097617e-06
BLOCK 2058,5.687242347494434e-06
BLOCK 2065,1.8174802481950695e-05
BLOCK 2066,1.6298721455546246e-05
BLOCK 2067,1.2955379786516996e-05
BLOCK 4063,7.041543445321295e-06
BLOCK 4064,8.194949925411834e-06
BLOCK 4065,1.3950240008639044e-06
