,ethyl_acryl_20 Cumulative Hazard Index PAC2
BLOCK 3002,5.798115201122912e-07
BLOCK 3003,7.901826749279066e-07
BLOCK 3004,1.8798788438075373e-06
BLOCK 3005,7.24978773063993e-07
BLOCK 3006,7.80016684609382e-07
BLOCK 3007,9.158755893822659e-07
BLOCK 3008,2.9809114381539947e-06
BLOCK 3009,3.045811071332324e-06
BLOCK 3018,2.416157024263601e-07
BLOCK 3019,7.034812881861873e-07
BLOCK 3020,6.32800924281454e-08
BLOCK 3021,5.6857027457643685e-08
BLOCK 3022,5.043453316607781e-08
BLOCK 3023,5.6042525978169865e-08
BLOCK 3024,1.9767896815589678e-07
BLOCK 3029,1.2002035754354844e-07
BLOCK 2030,5.3780564469573947e-08
BLOCK 3000,3.961301466223235e-07
BLOCK 3016,4.315028813902867e-07
BLOCK 3032,6.31664018706302e-07
BLOCK 3033,3.7422397982173903e-06
BLOCK 3034,2.0096538587100368e-07
BLOCK 3035,3.861502231515685e-07
BLOCK 3036,2.225501888792537e-12
BLOCK 3037,5.346080762020121e-12
BLOCK 3038,1.2966909798966884e-06
BLOCK 4002,1.866960599043178e-07
BLOCK 4003,1.8955494626788163e-07
BLOCK 4004,3.2259450254552813e-07
BLOCK 4005,2.5815348376753988e-15
BLOCK 4006,1.1911953003644295e-19
BLOCK 4007,4.2670613157870485e-18
BLOCK 4008,2.4869919289112688e-08
BLOCK 4009,2.766682338008786e-08
BLOCK 4010,2.7873214368263396e-08
BLOCK 4011,6.68864808348832e-08
BLOCK 4012,3.0359857579411974e-08
BLOCK 4013,6.334596336550896e-08
BLOCK 4014,3.234008483081881e-08
BLOCK 4015,2.988043412843541e-08
BLOCK 4016,9.128874828778497e-14
BLOCK 4017,3.1798835748542096e-08
BLOCK 4018,4.750648719261533e-13
BLOCK 4019,1.2097085161959618e-07
BLOCK 4020,3.337879155495727e-08
BLOCK 4021,1.1229338127955211e-07
BLOCK 4022,3.562279725482523e-11
BLOCK 4023,1.8760117609825557e-07
BLOCK 4024,1.8944487936944014e-07
BLOCK 4025,1.7954937922645655e-07
BLOCK 4026,2.2450203254884587e-07
BLOCK 4027,2.5372406257090655e-07
BLOCK 4028,2.5336988150250133e-07
BLOCK 4029,2.571781969468942e-07
BLOCK 4030,2.2023705403601314e-07
BLOCK 4031,3.303939567659877e-07
BLOCK 4032,2.3794179567871728e-07
BLOCK 4033,3.647624813986246e-07
BLOCK 5000,5.2291443190035515e-08
BLOCK 5001,4.997456861199476e-08
BLOCK 5002,5.167458339390123e-08
BLOCK 5003,5.277616238918985e-08
BLOCK 5004,4.8466934707136045e-08
BLOCK 5005,1.2554782883951153e-08
BLOCK 5006,1.493905685447648e-09
BLOCK 5007,2.8173646767766323e-10
BLOCK 5008,2.4054663803466582e-11
BLOCK 5009,3.611933164175343e-11
BLOCK 5010,9.86865197879642e-12
BLOCK 5011,3.6307645507155994e-11
BLOCK 5012,8.764489105745637e-11
BLOCK 5013,8.605079974448678e-12
BLOCK 5014,5.3978254157949536e-20
BLOCK 5015,1.0958380890736743e-14
BLOCK 5016,2.8187403766188243e-14
BLOCK 5017,3.37715550314158e-13
BLOCK 5018,4.4434726681701947e-13
BLOCK 5019,3.4910941910197797e-12
BLOCK 5020,1.3468222433918306e-15
BLOCK 5021,4.234480347306188e-14
BLOCK 5022,1.045234191892482e-25
BLOCK 5023,6.808116097020383e-22
BLOCK 5024,2.891220895443212e-23
BLOCK 5025,2.3306475530533352e-17
BLOCK 5026,2.3590381559647127e-15
BLOCK 5027,2.7113556587060762e-08
BLOCK 5028,8.863576587709111e-07
BLOCK 5029,9.119843078090358e-10
BLOCK 5032,1.952562518163919e-33
BLOCK 5033,8.875352416772302e-17
BLOCK 5034,6.604627932937285e-09
BLOCK 5035,7.512788984273502e-17
BLOCK 2063,5.449823146778363e-07
BLOCK 4034,2.8038620374888303e-07
BLOCK 4035,2.328639195478849e-07
BLOCK 4036,2.4144584195620177e-07
BLOCK 4037,2.101620490354029e-07
BLOCK 4038,1.2427468202111418e-07
BLOCK 4039,9.396579359565804e-08
BLOCK 4040,7.14858566695362e-08
BLOCK 4041,2.539442756970088e-07
BLOCK 4042,1.61901007072944e-07
BLOCK 4043,2.7362716149655593e-07
BLOCK 4044,3.517842903983184e-07
BLOCK 4045,4.146446746041567e-07
BLOCK 4046,3.729562860025666e-07
BLOCK 4048,3.423973764707328e-07
BLOCK 4049,3.7516252392457535e-07
BLOCK 4050,3.52005403878088e-07
BLOCK 4051,4.79165601394169e-07
BLOCK 4052,4.393573906121226e-07
BLOCK 4053,4.231566525266984e-07
BLOCK 4054,3.966380337588616e-07
BLOCK 4055,3.975933568435864e-07
BLOCK 4056,4.115144614291439e-07
BLOCK 4058,4.332514390008852e-07
BLOCK 4059,4.255605644536748e-07
BLOCK 4061,3.055551524087194e-07
BLOCK 4062,3.282580053073863e-07
BLOCK 2035,9.571406726811236e-07
BLOCK 2037,1.1486230963015156e-06
BLOCK 2038,1.4629655342838822e-06
BLOCK 2040,4.1490585372125786e-07
BLOCK 2041,6.25273988063487e-07
BLOCK 2042,5.348785431227737e-07
BLOCK 2043,4.263708613894706e-07
BLOCK 2044,4.177065171121055e-07
BLOCK 1045,1.5459569006630106e-07
BLOCK 1047,6.1848731509194e-08
BLOCK 1041,1.3445700804946217e-07
BLOCK 1042,9.714471327452742e-08
BLOCK 1043,1.721046604037277e-07
BLOCK 1044,2.1830488377967251e-07
BLOCK 1046,2.4002531990656705e-07
BLOCK 2033,9.03960419556148e-07
BLOCK 2045,3.578180725028066e-07
BLOCK 2046,3.310344003234638e-07
BLOCK 2047,3.62975976454287e-07
BLOCK 2048,3.8909939553448037e-07
BLOCK 2049,3.71386314826086e-07
BLOCK 2050,3.542095876752396e-07
BLOCK 2052,4.4774478289046646e-07
BLOCK 2062,3.4961762412887065e-07
BLOCK 2031,5.441709736908508e-07
BLOCK 2032,4.892710549070449e-07
BLOCK 2034,8.053700816447363e-07
BLOCK 2036,1.5880735826333314e-06
BLOCK 2039,6.80921806756484e-07
BLOCK 2053,4.137892659703629e-07
BLOCK 2057,7.15046685109413e-08
BLOCK 2058,2.8766196612754787e-07
BLOCK 2065,9.192854983999593e-07
BLOCK 2066,8.243929083368939e-07
BLOCK 2067,6.55285952947026e-07
BLOCK 4063,3.56162812886998e-07
BLOCK 4064,4.1450236579057223e-07
BLOCK 4065,7.056062013260665e-08
